,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,2171円,145分,102%,30件
1,950-999,6109円,119分,106.9%,28件
2,1000-1049,2622円,128分,102.7%,35件
3,1050-1099,2982円,133分,103%,29件
4,1100-1149,5423円,124分,105.8%,47件
5,1150-1199,3912円,116分,104.5%,46件
6,1200-1249,5077円,115分,105.9%,63件
7,1250-1299,4636円,114分,105.4%,60件
8,1300-1349,4677円,115分,105.4%,73件
9,1350-1399,4892円,110分,105.9%,65件
10,1400-1449,4995円,105分,106.4%,70件
11,1450-1499,4321円,100分,105.8%,64件
12,1500-1549,5015円,96分,106.9%,74件
13,1550-1599,3807円,99分,105.1%,86件
14,1600-1649,5097円,93分,107.3%,88件
15,1650-1699,5549円,92分,108%,107件
16,1700-1749,5460円,89分,108.2%,90件
17,1750-1799,6177円,89分,109.3%,94件
18,1800-1849,6659円,85分,110.4%,88件
19,1850-1899,5951円,81分,109.8%,75件
20,1900-1949,6109円,75分,110.8%,104件
21,1950-1999,5862円,74分,110.5%,95件
22,2000-2049,5483円,70分,110.5%,85件
23,2050-2099,7302円,64分,115.3%,80件
24,2100-2149,5442円,63分,111.5%,63件
25,2150-2199,5427円,62分,111.7%,75件
26,2200-2249,5998円,58分,113.8%,54件
27,2250-2299,5566円,56分,113.3%,54件
28,2300-2349,6515円,48分,118%,60件
29,2350-2399,7865円,45分,123.5%,62件
30,2400-2449,6977円,45分,120.5%,47件
31,2450-2499,6118円,46分,117.5%,49件
32,2500-2549,8340円,42分,126.5%,59件
33,2550-2599,8193円,41分,126.7%,47件
34,2600-2649,8645円,40分,129.1%,57件
35,2650-2699,8733円,40分,129%,54件
36,2700-2749,9993円,35分,137.8%,42件
37,2750-2799,11274円,32分,146.5%,39件
38,2800-2849,11280円,29分,152%,37件
39,2850-2899,12517円,24分,168.3%,36件
40,2900-2949,13588円,24分,175.8%,47件
