,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,541円,154分,100.5%,2710件
1,450-499,935円,150分,100.8%,2491件
2,500-549,890円,150分,100.8%,2137件
3,550-599,963円,148分,100.9%,1948件
4,600-649,904円,147分,100.8%,1799件
5,650-699,1366円,141分,101.3%,1732件
6,700-749,1062円,143分,101%,1538件
7,750-799,1563円,140分,101.5%,1513件
8,800-849,1984円,137分,101.9%,1385件
9,850-899,2411円,134分,102.4%,1321件
10,900-949,1866円,132分,101.9%,2348件
11,950-999,2004円,131分,102%,1355件
12,1000-1049,2014円,127分,102.1%,1408件
13,1050-1099,2462円,126分,102.6%,1223件
14,1100-1149,2824円,123分,103.1%,1105件
15,1150-1199,2758円,119分,103.1%,1078件
16,1200-1249,2706円,119分,103%,1066件
17,1250-1299,2312円,115分,102.7%,966件
18,1300-1349,3217円,113分,103.8%,980件
19,1350-1399,4012円,110分,104.8%,879件
20,1400-1449,3366円,108分,104.1%,893件
21,1450-1499,3528円,104分,104.5%,910件
22,1500-1549,3617円,101分,104.8%,885件
23,1550-1599,3803円,98分,105.2%,901件
24,1600-1649,4639円,95分,106.5%,859件
25,1650-1699,4755円,93分,106.9%,841件
26,1700-1749,4450円,91分,106.5%,730件
27,1750-1799,4906円,87分,107.6%,778件
28,1800-1849,5123円,86分,107.9%,729件
29,1850-1899,4790円,81分,107.9%,709件
30,1900-1949,5192円,78分,108.9%,684件
31,1950-1999,5350円,75分,109.6%,675件
32,2000-2049,5950円,70分,111.4%,674件
33,2050-2099,5771円,67分,111.4%,658件
34,2100-2149,5201円,63分,111.1%,663件
35,2150-2199,5859円,60分,112.9%,615件
36,2200-2249,5998円,58分,113.8%,623件
37,2250-2299,6521円,54分,116.2%,645件
38,2300-2349,6107円,51分,116%,548件
39,2350-2399,6053円,48分,116.7%,571件
40,2400-2449,6824円,47分,119.4%,546件
41,2450-2499,7390円,44分,122.2%,542件
42,2500-2549,7880円,43分,124.3%,493件
43,2550-2599,7556円,42分,124%,519件
44,2600-2649,8666円,39分,129.4%,452件
45,2650-2699,9349円,37分,133.3%,460件
46,2700-2749,9910円,35分,138.3%,439件
47,2750-2799,10552円,33分,142.6%,389件
48,2800-2849,11725円,30分,153%,304件
49,2850-2899,12605円,26分,165.6%,276件
50,2900-2949,12984円,23分,176.1%,201件
