,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3305円,137分,103.2%,1609件
1,850-899,2956円,134分,102.9%,2851件
2,900-949,3081円,134分,103.1%,1650件
3,950-999,2972円,131分,103%,1700件
4,1000-1049,3376円,129分,103.5%,1464件
5,1050-1099,3592円,126分,103.8%,1312件
6,1100-1149,3624円,124分,103.9%,1278件
7,1150-1199,3366円,122分,103.7%,1249件
8,1200-1249,3093円,120分,103.5%,1139件
9,1250-1299,3991円,116分,104.6%,1174件
10,1300-1349,4763円,114分,105.6%,1067件
11,1350-1399,4186円,112分,105%,1093件
12,1400-1449,4240円,108分,105.2%,1084件
13,1450-1499,4192円,105分,105.3%,1050件
14,1500-1549,4457円,102分,105.8%,1091件
15,1550-1599,5049円,99分,106.8%,994件
16,1600-1649,5356円,96分,107.4%,1021件
17,1650-1699,5176円,95分,107.3%,882件
18,1700-1749,5235円,91分,107.7%,919件
19,1750-1799,5570円,90分,108.3%,868件
20,1800-1849,4927円,85分,107.7%,836件
21,1850-1899,5529円,82分,109%,826件
22,1900-1949,5895円,78分,110.1%,834件
23,1950-1999,6040円,74分,110.9%,802件
24,2000-2049,5912円,71分,111.1%,777件
25,2050-2099,5689円,67分,111.4%,805件
26,2100-2149,5973円,64分,112.4%,740件
27,2150-2199,6420円,62分,113.8%,759件
28,2200-2249,6599円,58分,115.2%,763件
29,2250-2299,6360円,55分,115.4%,648件
30,2300-2349,6272円,51分,116.3%,680件
31,2350-2399,6889円,49分,118.7%,661件
32,2400-2449,7399円,46分,121.2%,658件
33,2450-2499,7828円,46分,122.9%,608件
34,2500-2549,7629円,44分,123.1%,625件
35,2550-2599,8795円,41分,128.4%,572件
36,2600-2649,9341円,40分,131.2%,559件
37,2650-2699,9650円,38分,134%,525件
38,2700-2749,10231円,36分,137.6%,476件
39,2750-2799,11280円,33分,146.2%,386件
40,2800-2849,12194円,29分,155.3%,346件
41,2850-2899,12796円,26分,164.9%,273件
42,2900-2949,14106円,24分,179.6%,185件
