,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6460円,103分,108.4%,244件
1,1550-1599,5681円,103分,107.4%,239件
2,1600-1649,6834円,95分,109.6%,236件
3,1650-1699,5414円,93分,107.8%,224件
4,1700-1749,7914円,88分,112%,228件
5,1750-1799,8139円,88分,112.3%,236件
6,1800-1849,7092円,83分,111.3%,197件
7,1850-1899,7054円,81分,111.5%,207件
8,1900-1949,7420円,76分,113%,186件
9,1950-1999,7309円,74分,113.3%,194件
10,2000-2049,8799円,71分,116.6%,169件
11,2050-2099,8295円,67分,116.5%,163件
12,2100-2149,7688円,61分,116.8%,145件
13,2150-2199,7910円,61分,117.2%,154件
14,2200-2249,8010円,58分,118.5%,150件
15,2250-2299,7053円,56分,116.7%,139件
16,2300-2349,5894円,55分,114.2%,129件
17,2350-2399,8453円,47分,124.1%,134件
18,2400-2449,7931円,46分,122.8%,127件
19,2450-2499,8671円,44分,126.3%,135件
20,2500-2549,9074円,43分,128.1%,128件
21,2550-2599,9346円,41分,130%,106件
22,2600-2649,9083円,40分,130%,118件
23,2650-2699,9778円,40分,132.8%,102件
24,2700-2749,11095円,35分,142.1%,100件
25,2750-2799,11951円,33分,147.7%,80件
26,2800-2849,12972円,30分,157.5%,99件
27,2850-2899,13436円,29分,161.2%,92件
28,2900-2949,14459円,24分,178.8%,71件
