,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,8746円,97分,112%,18件
1,1650-1699,6951円,97分,109.5%,22件
2,1700-1749,8654円,83分,114%,26件
3,1750-1799,8908円,92分,112.9%,18件
4,1800-1849,8195円,89分,112.3%,24件
5,1850-1899,9848円,75分,117.6%,22件
6,1900-1949,8977円,71分,116.8%,23件
7,1950-1999,5740円,65分,111.8%,19件
8,2000-2049,8967円,69分,117.3%,20件
9,2050-2099,9708円,67分,119.3%,32件
10,2100-2149,10752円,58分,124.7%,26件
11,2150-2199,8203円,57分,119.1%,29件
12,2200-2249,8563円,51分,122.3%,26件
13,2250-2299,9469円,46分,127.3%,16件
14,2300-2349,9483円,41分,130.6%,25件
15,2350-2399,9080円,35分,135.1%,28件
16,2400-2449,9027円,39分,130.8%,22件
17,2450-2499,7327円,42分,123.2%,31件
18,2500-2549,6947円,43分,121.4%,20件
19,2550-2599,8847円,38分,131.3%,30件
20,2600-2649,7418円,40分,124.9%,32件
21,2650-2699,9756円,32分,140.4%,31件
22,2700-2749,10293円,30分,145.3%,21件
23,2750-2799,10787円,30分,148.3%,20件
24,2800-2849,11412円,29分,152.7%,18件
25,2850-2899,12272円,24分,167.8%,14件
26,2900-2949,12379円,22分,176.5%,17件
