,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,11528円,99分,115.6%,26件
1,1550-1599,9290円,102分,112.1%,29件
2,1600-1649,11447円,93分,116.4%,42件
3,1650-1699,12060円,95分,117%,32件
4,1700-1749,11169円,95分,115.7%,36件
5,1750-1799,11694円,81分,119.2%,30件
6,1800-1849,11675円,83分,118.7%,36件
7,1850-1899,8300円,73分,115.2%,26件
8,1900-1949,11597円,79分,119.6%,33件
9,1950-1999,10704円,72分,119.9%,43件
10,2000-2049,12351円,71分,123.3%,37件
11,2050-2099,9715円,69分,118.8%,38件
12,2100-2149,10885円,64分,122.8%,39件
13,2150-2199,12328円,55分,130.1%,32件
14,2200-2249,11014円,54分,127.4%,35件
15,2250-2299,11230円,48分,131.5%,44件
16,2300-2349,11662円,47分,132.9%,40件
17,2350-2399,7980円,46分,123.2%,40件
18,2400-2449,9283円,42分,129.5%,31件
19,2450-2499,10623円,38分,137.2%,48件
20,2500-2549,8048円,44分,124.7%,42件
21,2550-2599,9481円,38分,133.3%,38件
22,2600-2649,10913円,35分,141.9%,31件
23,2650-2699,12603円,31分,154%,39件
24,2700-2749,11440円,34分,145.4%,26件
25,2750-2799,12032円,29分,154.5%,23件
26,2800-2849,12976円,28分,161.6%,32件
27,2850-2899,14498円,27分,172%,30件
28,2900-2949,14937円,25分,181.3%,21件
