,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5392円,118分,106.1%,305件
1,1250-1299,4437円,117分,105%,323件
2,1300-1349,5267円,116分,106.1%,312件
3,1350-1399,5586円,111分,106.7%,265件
4,1400-1449,5001円,113分,105.9%,278件
5,1450-1499,5567円,105分,107.1%,293件
6,1500-1549,5114円,105分,106.5%,286件
7,1550-1599,6312円,99分,108.5%,285件
8,1600-1649,5234円,95分,107.3%,275件
9,1650-1699,7138円,92分,110.3%,276件
10,1700-1749,7295円,92分,110.6%,296件
11,1750-1799,6464円,87分,109.9%,246件
12,1800-1849,6472円,85分,110.2%,252件
13,1850-1899,6805円,80分,111.3%,230件
14,1900-1949,6823円,76分,112%,230件
15,1950-1999,7860円,74分,114.2%,208件
16,2000-2049,7386円,72分,113.8%,201件
17,2050-2099,7358円,66分,115%,187件
18,2100-2149,7548円,65分,115.4%,185件
19,2150-2199,7921円,60分,117.5%,185件
20,2200-2249,6839円,60分,115.3%,175件
21,2250-2299,5209円,60分,111.6%,160件
22,2300-2349,7437円,50分,119.7%,155件
23,2350-2399,7340円,49分,120.1%,152件
24,2400-2449,7743円,46分,122.4%,152件
25,2450-2499,8134円,46分,123.8%,153件
26,2500-2549,8333円,43分,125.6%,127件
27,2550-2599,8570円,41分,127.7%,147件
28,2600-2649,9032円,42分,129%,121件
29,2650-2699,10367円,37分,137.7%,127件
30,2700-2749,11180円,35分,142.3%,100件
31,2750-2799,11681円,33分,147.2%,119件
32,2800-2849,12240円,32分,150.5%,104件
33,2850-2899,13668円,27分,167.6%,100件
34,2900-2949,15098円,24分,185.5%,91件
