,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,6904円,112分,108.2%,86件
1,1400-1449,6403円,107分,107.9%,80件
2,1450-1499,6219円,102分,108.1%,89件
3,1500-1549,5248円,103分,106.8%,101件
4,1550-1599,6405円,99分,108.6%,99件
5,1600-1649,6872円,94分,109.7%,126件
6,1650-1699,7062円,94分,110.1%,107件
7,1700-1749,7708円,94分,111%,116件
8,1750-1799,8098円,91分,111.9%,103件
9,1800-1849,7011円,85分,111%,90件
10,1850-1899,7325円,80分,112.2%,126件
11,1900-1949,6824円,77分,111.9%,115件
12,1950-1999,6179円,76分,110.8%,103件
13,2000-2049,8870円,70分,116.8%,107件
14,2050-2099,6482円,68分,112.7%,75件
15,2100-2149,6202円,66分,112.5%,87件
16,2150-2199,7237円,65分,114.9%,68件
17,2200-2249,7143円,60分,115.9%,70件
18,2250-2299,7126円,53分,117.8%,73件
19,2300-2349,8736円,49分,123.8%,76件
20,2350-2399,8325円,46分,124.3%,61件
21,2400-2449,7249円,47分,120.4%,63件
22,2450-2499,8633円,45分,125.5%,67件
23,2500-2549,8520円,43分,126.2%,56件
24,2550-2599,9023円,43分,128.2%,68件
25,2600-2649,9001円,43分,127.6%,62件
26,2650-2699,10170円,38分,135.9%,53件
27,2700-2749,11386円,36分,142.8%,47件
28,2750-2799,11425円,32分,147.5%,44件
29,2800-2849,13008円,29分,160.5%,46件
30,2850-2899,13793円,28分,164.8%,59件
31,2900-2949,14558円,24分,180.2%,52件
