,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,3919円,114分,104.6%,22件
1,1150-1199,8090円,122分,108.8%,24件
2,1200-1249,7249円,110分,108.8%,33件
3,1250-1299,10577円,110分,112.8%,30件
4,1300-1349,7061円,109分,108.6%,33件
5,1350-1399,6455円,101分,108.5%,31件
6,1400-1449,8377円,99分,111.3%,41件
7,1450-1499,8255円,95分,111.6%,42件
8,1500-1549,9036円,96分,112.5%,47件
9,1550-1599,9569円,99分,112.9%,55件
10,1600-1649,7302円,97分,110%,49件
11,1650-1699,8630円,89分,112.9%,63件
12,1700-1749,7618円,93分,111%,60件
13,1750-1799,9516円,84分,115.1%,66件
14,1800-1849,9977円,78分,117%,57件
15,1850-1899,8091円,86分,112.6%,55件
16,1900-1949,10253円,75分,118.2%,52件
17,1950-1999,8435円,78分,114.4%,58件
18,2000-2049,9473円,71分,117.7%,58件
19,2050-2099,8240円,67分,116.4%,51件
20,2100-2149,10538円,59分,123.6%,42件
21,2150-2199,10930円,62分,123.5%,58件
22,2200-2249,8281円,54分,120.5%,36件
23,2250-2299,7883円,53分,119.9%,47件
24,2300-2349,10413円,45分,130.6%,48件
25,2350-2399,11089円,38分,138.6%,41件
26,2400-2449,8252円,44分,124.9%,31件
27,2450-2499,11399円,36分,142.5%,33件
28,2500-2549,11043円,33分,145.1%,28件
29,2550-2599,11713円,35分,145.2%,31件
30,2600-2649,11435円,35分,143.8%,28件
31,2650-2699,12282円,33分,149.7%,38件
32,2700-2749,12400円,30分,155.2%,32件
33,2750-2799,12402円,32分,152.2%,28件
34,2800-2849,12816円,28分,160.4%,26件
35,2850-2899,13408円,26分,169.3%,31件
36,2900-2949,13818円,22分,184.8%,28件
