,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4340円,130分,104.5%,36件
1,950-999,2370円,121分,102.6%,43件
2,1000-1049,4071円,127分,104.3%,41件
3,1050-1099,3647円,114分,104.3%,53件
4,1100-1149,5773円,118分,106.5%,45件
5,1150-1199,3466円,121分,103.8%,64件
6,1200-1249,1513円,113分,101.8%,57件
7,1250-1299,3909円,109分,104.8%,65件
8,1300-1349,5540円,104分,107.1%,82件
9,1350-1399,4537円,108分,105.6%,84件
10,1400-1449,5519円,105分,107%,86件
11,1450-1499,5387円,104分,106.9%,86件
12,1500-1549,4326円,100分,105.8%,95件
13,1550-1599,3935円,100分,105.2%,109件
14,1600-1649,4894円,93分,107%,95件
15,1650-1699,4974円,92分,107.2%,85件
16,1700-1749,4841円,94分,106.9%,100件
17,1750-1799,6548円,83分,110.5%,93件
18,1800-1849,5670円,85分,108.9%,99件
19,1850-1899,7273円,77分,112.6%,105件
20,1900-1949,4540円,77分,107.8%,88件
21,1950-1999,7402円,69分,114.4%,84件
22,2000-2049,7707円,73分,114.1%,99件
23,2050-2099,6693円,65分,113.8%,72件
24,2100-2149,5676円,64分,111.7%,77件
25,2150-2199,6291円,58分,114.5%,68件
26,2200-2249,8658円,51分,122.5%,84件
27,2250-2299,6575円,50分,117.6%,48件
28,2300-2349,8236円,45分,124.3%,61件
29,2350-2399,8194円,41分,126.5%,51件
30,2400-2449,8053円,42分,125.3%,50件
31,2450-2499,8047円,39分,127.2%,57件
32,2500-2549,9040円,39分,130.9%,60件
33,2550-2599,8708円,40分,129.3%,61件
34,2600-2649,8733円,40分,129%,46件
35,2650-2699,8982円,37分,132%,49件
36,2700-2749,9875円,34分,138.7%,52件
37,2750-2799,10336円,31分,144%,47件
38,2800-2849,10955円,28分,151.7%,33件
39,2850-2899,11726円,24分,165%,50件
40,2900-2949,13410円,24分,173.7%,38件
