,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,3181円,141分,103%,797件
1,750-799,2933円,141分,102.8%,810件
2,800-849,3292円,138分,103.2%,820件
3,850-899,3288円,134分,103.3%,793件
4,900-949,4161円,132分,104.2%,756件
5,950-999,3119円,132分,103.2%,903件
6,1000-1049,3813円,125分,104.1%,896件
7,1050-1099,3640円,125分,103.9%,944件
8,1100-1149,4205円,122分,104.6%,805件
9,1150-1199,4092円,117分,104.7%,809件
10,1200-1249,4112円,120分,104.6%,736件
11,1250-1299,4711円,115分,105.5%,713件
12,1300-1349,4802円,115分,105.6%,628件
13,1350-1399,4022円,110分,104.9%,578件
14,1400-1449,4476円,106分,105.6%,586件
15,1450-1499,5380円,105分,106.9%,537件
16,1500-1549,4464円,103分,105.8%,507件
17,1550-1599,5172円,100分,106.9%,556件
18,1600-1649,5258円,95分,107.4%,532件
19,1650-1699,5235円,93分,107.5%,526件
20,1700-1749,6018円,91分,108.8%,430件
21,1750-1799,5849円,87分,108.9%,447件
22,1800-1849,6295円,85分,109.9%,442件
23,1850-1899,5933円,81分,109.7%,432件
24,1900-1949,5755円,77分,109.9%,423件
25,1950-1999,6535円,74分,111.8%,392件
26,2000-2049,6494円,71分,112.2%,376件
27,2050-2099,6088円,66分,112.3%,377件
28,2100-2149,6362円,64分,113.3%,355件
29,2150-2199,6399円,59分,114.4%,351件
30,2200-2249,6960円,57分,116.2%,329件
31,2250-2299,6693円,54分,116.6%,320件
32,2300-2349,7337円,49分,119.9%,318件
33,2350-2399,7627円,47分,121.7%,312件
34,2400-2449,7894円,46分,122.7%,276件
35,2450-2499,7862円,45分,123.3%,269件
36,2500-2549,7964円,43分,124.5%,264件
37,2550-2599,9120円,41分,130%,286件
38,2600-2649,9021円,40分,130.3%,241件
39,2650-2699,10076円,37分,136.5%,232件
40,2700-2749,10559円,35分,140.4%,269件
41,2750-2799,11352円,32分,146.6%,236件
42,2800-2849,11885円,29分,154.6%,250件
43,2850-2899,13016円,27分,165.4%,210件
44,2900-2949,13686円,23分,179.8%,197件
