,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,124円,151分,100.1%,18671件
1,400-449,352円,152分,100.3%,5709件
2,450-499,854円,148分,100.8%,3014件
3,500-549,938円,146分,100.9%,2063件
4,550-599,1006円,145分,100.9%,1729件
5,600-649,807円,143分,100.8%,1427件
6,650-699,1133円,142分,101.1%,1407件
7,700-749,1343円,138分,101.3%,1327件
8,750-799,1360円,137分,101.3%,1374件
9,800-849,1707円,133分,101.7%,1227件
10,850-899,1411円,131分,101.4%,1245件
11,900-949,1851円,129分,101.9%,1288件
12,950-999,2056円,130分,102.1%,1274件
13,1000-1049,1994円,126分,102.1%,1144件
14,1050-1099,2442円,120分,102.7%,1355件
15,1100-1149,2569円,119分,102.9%,1351件
16,1150-1199,2846円,117分,103.2%,1294件
17,1200-1249,3405円,115分,103.9%,1247件
18,1250-1299,3724円,114分,104.3%,1223件
19,1300-1349,3159円,112分,103.8%,1209件
20,1350-1399,3291円,108分,104.1%,1112件
21,1400-1449,3520円,105分,104.5%,1061件
22,1450-1499,3975円,103分,105.1%,998件
23,1500-1549,3411円,100分,104.5%,1018件
24,1550-1599,4168円,98分,105.7%,1023件
25,1600-1649,3987円,95分,105.6%,1003件
26,1650-1699,4345円,91分,106.4%,943件
27,1700-1749,4455円,89分,106.7%,864件
28,1750-1799,4780円,88分,107.3%,913件
29,1800-1849,5159円,83分,108.3%,863件
30,1850-1899,4911円,80分,108.2%,847件
31,1900-1949,5435円,78分,109.3%,867件
32,1950-1999,5458円,75分,109.6%,846件
33,2000-2049,6059円,72分,111.3%,772件
34,2050-2099,6013円,67分,112%,802件
35,2100-2149,5802円,62分,112.4%,787件
36,2150-2199,5790円,57分,113.5%,723件
37,2200-2249,6446円,54分,115.8%,719件
38,2250-2299,6581円,51分,117.1%,712件
39,2300-2349,6460円,48分,117.9%,678件
40,2350-2399,6632円,46分,119.3%,694件
41,2400-2449,7253円,43分,122.4%,652件
42,2450-2499,7392円,42分,123.6%,636件
43,2500-2549,7528円,42分,124.1%,613件
44,2550-2599,8175円,40分,127.1%,567件
45,2600-2649,8895円,37分,131.8%,609件
46,2650-2699,9031円,36分,133.3%,555件
47,2700-2749,9493円,33分,137.9%,575件
48,2750-2799,10335円,32分,143.5%,522件
49,2800-2849,10020円,32分,141.5%,461件
