,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,4166円,138分,104%,1054件
1,750-799,3897円,139分,103.7%,937件
2,800-849,3866円,137分,103.8%,918件
3,850-899,4352円,132分,104.4%,865件
4,900-949,3890円,134分,103.9%,775件
5,950-999,4800円,129分,105%,733件
6,1000-1049,4823円,125分,105.1%,644件
7,1050-1099,5332円,124分,105.7%,649件
8,1100-1149,4956円,121分,105.5%,1166件
9,1150-1199,4812円,118分,105.4%,645件
10,1200-1249,5404円,115分,106.3%,687件
11,1250-1299,5488円,113分,106.4%,625件
12,1300-1349,5579円,111分,106.7%,542件
13,1350-1399,4851円,110分,105.9%,516件
14,1400-1449,5834円,106分,107.3%,532件
15,1450-1499,5450円,105分,106.9%,461件
16,1500-1549,6236円,100分,108.3%,448件
17,1550-1599,6458円,98分,108.8%,423件
18,1600-1649,6132円,96分,108.5%,442件
19,1650-1699,6737円,93分,109.7%,479件
20,1700-1749,6787円,88分,110.2%,439件
21,1750-1799,6230円,88分,109.5%,429件
22,1800-1849,7357円,83分,111.8%,405件
23,1850-1899,7755円,80分,112.9%,383件
24,1900-1949,7143円,79分,112.1%,347件
25,1950-1999,8167円,75分,114.5%,396件
26,2000-2049,8566円,72分,115.8%,360件
27,2050-2099,7628円,67分,115.1%,348件
28,2100-2149,7919円,62分,116.9%,313件
29,2150-2199,8171円,58分,118.6%,321件
30,2200-2249,8839円,53分,122.3%,337件
31,2250-2299,8515円,51分,122.2%,307件
32,2300-2349,8193円,46分,123.6%,340件
33,2350-2399,8360円,45分,124.8%,299件
34,2400-2449,8345円,44分,125%,293件
35,2450-2499,9475円,41分,130.6%,311件
36,2500-2549,9106円,41分,129.6%,262件
37,2550-2599,9584円,39分,132.6%,290件
38,2600-2649,9998円,38分,135%,251件
39,2650-2699,10511円,36分,139.2%,240件
40,2700-2749,11028円,35分,142.1%,226件
41,2750-2799,11316円,32分,147%,250件
42,2800-2849,11913円,29分,154.7%,204件
43,2850-2899,13364円,26分,167.5%,219件
44,2900-2949,13804円,23分,180.2%,184件
