,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,6136円,110分,107.4%,135件
1,1400-1449,4660円,109分,105.7%,154件
2,1450-1499,5566円,105分,107%,138件
3,1500-1549,6272円,101分,108.3%,173件
4,1550-1599,6353円,98分,108.6%,152件
5,1600-1649,6994円,98分,109.5%,166件
6,1650-1699,7658円,96分,110.6%,161件
7,1700-1749,7034円,91分,110.3%,139件
8,1750-1799,6044円,87分,109.2%,165件
9,1800-1849,6691円,82分,110.9%,173件
10,1850-1899,6272円,81分,110.4%,155件
11,1900-1949,7718円,78分,113.2%,147件
12,1950-1999,6903円,75分,112.3%,119件
13,2000-2049,5374円,74分,109.7%,123件
14,2050-2099,7463円,70分,114.2%,123件
15,2100-2149,7622円,67分,115.1%,109件
16,2150-2199,7634円,60分,117%,132件
17,2200-2249,7489円,58分,117.3%,104件
18,2250-2299,8053円,52分,120.8%,103件
19,2300-2349,7431円,52分,119.1%,111件
20,2350-2399,8100円,47分,122.9%,98件
21,2400-2449,8269円,46分,123.9%,82件
22,2450-2499,8175円,46分,123.9%,95件
23,2500-2549,8736円,44分,126.7%,94件
24,2550-2599,8405円,42分,126.4%,80件
25,2600-2649,10177円,39分,134.7%,75件
26,2650-2699,10353円,38分,136.3%,66件
27,2700-2749,11356円,34分,144.5%,68件
28,2750-2799,12036円,34分,146.9%,93件
29,2800-2849,12456円,30分,154.7%,76件
30,2850-2899,13899円,27分,167.8%,61件
31,2900-2949,15118円,24分,183.7%,60件
