,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1060円,144分,101%,98件
1,550-599,367円,147分,100.3%,126件
2,600-649,901円,146分,100.8%,155件
3,650-699,972円,137分,100.9%,183件
4,700-749,-680円,140分,99.4%,226件
5,750-799,1658円,137分,101.6%,245件
6,800-849,1529円,135分,101.5%,273件
7,850-899,1749円,131分,101.8%,322件
8,900-949,1183円,132分,101.2%,338件
9,950-999,2162円,127分,102.3%,336件
10,1000-1049,2409円,125分,102.6%,364件
11,1050-1099,1373円,126分,101.5%,393件
12,1100-1149,1610円,123分,101.8%,437件
13,1150-1199,2658円,117分,103%,412件
14,1200-1249,3077円,119分,103.5%,425件
15,1250-1299,2599円,113分,103.1%,411件
16,1300-1349,3491円,107分,104.4%,405件
17,1350-1399,2997円,108分,103.7%,388件
18,1400-1449,3228円,107分,104%,401件
19,1450-1499,3465円,104分,104.5%,350件
20,1500-1549,2581円,101分,103.4%,330件
21,1550-1599,3572円,97分,104.9%,339件
22,1600-1649,3835円,95分,105.4%,339件
23,1650-1699,4108円,90分,106.1%,305件
24,1700-1749,3610円,87分,105.5%,312件
25,1750-1799,4388円,87分,106.7%,307件
26,1800-1849,4530円,82分,107.4%,273件
27,1850-1899,4935円,82分,108%,243件
28,1900-1949,5040円,77分,108.7%,269件
29,1950-1999,5957円,72分,111%,234件
30,2000-2049,4408円,71分,108.3%,212件
31,2050-2099,5810円,66分,111.7%,192件
32,2100-2149,5161円,62分,111.2%,219件
33,2150-2199,5332円,59分,112.1%,212件
34,2200-2249,6270円,53分,115.6%,199件
35,2250-2299,6333円,53分,115.9%,194件
36,2300-2349,5924円,50分,115.8%,184件
37,2350-2399,7044円,45分,121.1%,172件
38,2400-2449,6462円,47分,118.5%,168件
39,2450-2499,7317円,43分,122.6%,147件
40,2500-2549,7454円,43分,123%,162件
41,2550-2599,7982円,40分,126.4%,145件
42,2600-2649,8484円,38分,130%,144件
43,2650-2699,9150円,36分,133.6%,171件
44,2700-2749,9340円,35分,135.9%,145件
45,2750-2799,10543円,31分,144.7%,132件
46,2800-2849,11950円,28分,156.4%,136件
47,2850-2899,12325円,27分,160.9%,124件
48,2900-2949,13018円,23分,176.4%,108件
