,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4449円,115分,105.2%,22件
1,1150-1199,8695円,123分,109.5%,24件
2,1200-1249,7799円,110分,109.5%,33件
3,1250-1299,11171円,110分,113.5%,30件
4,1300-1349,7600円,110分,109.2%,33件
5,1350-1399,6944円,102分,109.1%,31件
6,1400-1449,8883円,100分,111.9%,41件
7,1450-1499,8745円,95分,112.2%,42件
8,1500-1549,9542円,97分,113.2%,47件
9,1550-1599,10094円,99分,113.6%,55件
10,1600-1649,7780円,98分,110.6%,49件
11,1650-1699,9094円,90分,113.5%,63件
12,1700-1749,8091円,93分,111.6%,60件
13,1750-1799,9965円,85分,115.7%,66件
14,1800-1849,10398円,79分,117.6%,57件
15,1850-1899,8532円,86分,113.2%,55件
16,1900-1949,10677円,76分,118.8%,52件
17,1950-1999,8839円,78分,115.1%,58件
18,2000-2049,9871円,72分,118.4%,58件
19,2050-2099,8584円,67分,117%,51件
20,2100-2149,10895円,60分,124.3%,42件
21,2150-2199,11288円,62分,124.2%,58件
22,2200-2249,8571円,54分,121.1%,36件
23,2250-2299,8161円,53分,120.5%,47件
24,2300-2349,10675円,46分,131.2%,48件
25,2350-2399,11326円,39分,139.2%,41件
26,2400-2449,8490円,44分,125.5%,31件
27,2450-2499,11636円,36分,143.1%,33件
28,2500-2549,11281円,33分,145.8%,28件
29,2550-2599,11950円,35分,145.9%,31件
30,2600-2649,11673円,35分,144.5%,28件
31,2650-2699,12519円,33分,150.4%,38件
32,2700-2749,12637円,30分,155.8%,32件
33,2750-2799,12639円,32分,152.8%,28件
34,2800-2849,13054円,28分,161.1%,26件
35,2850-2899,13645円,26分,170%,31件
36,2900-2949,14056円,22分,185.4%,28件
