,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-562円,156分,99.5%,1423件
1,350-399,153円,153分,100.1%,1605件
2,400-449,351円,152分,100.3%,1631件
3,450-499,326円,148分,100.3%,1668件
4,500-549,649円,148分,100.6%,1743件
5,550-599,506円,147分,100.5%,1707件
6,600-649,729円,145分,100.7%,1754件
7,650-699,989円,141分,100.9%,1744件
8,700-749,1835円,139分,101.8%,1679件
9,750-799,642円,139分,100.6%,1983件
10,800-849,1485円,134分,101.5%,1971件
11,850-899,1157円,133分,101.2%,1956件
12,900-949,2040円,130分,102.1%,1827件
13,950-999,1755円,128分,101.8%,1742件
14,1000-1049,1880円,127分,102%,1532件
15,1050-1099,1883円,125分,102%,1481件
16,1100-1149,2136円,123分,102.3%,1354件
17,1150-1199,1877円,118分,102.1%,1272件
18,1200-1249,2516円,118分,102.8%,1289件
19,1250-1299,2712円,114分,103.2%,1209件
20,1300-1349,2529円,114分,103%,1134件
21,1350-1399,2997円,109分,103.7%,1211件
22,1400-1449,3591円,105分,104.6%,1196件
23,1450-1499,2866円,104分,103.7%,1068件
24,1500-1549,3697円,102分,104.8%,938件
25,1550-1599,3697円,99分,105%,960件
26,1600-1649,3821円,97分,105.3%,961件
27,1650-1699,3470円,92分,105%,886件
28,1700-1749,3957円,90分,105.9%,920件
29,1750-1799,4400円,86分,106.8%,852件
30,1800-1849,4817円,83分,107.8%,840件
31,1850-1899,4453円,78分,107.6%,833件
32,1900-1949,4548円,77分,107.9%,743件
33,1950-1999,4536円,73分,108.2%,773件
34,2000-2049,4606円,72分,108.5%,725件
35,2050-2099,5041円,68分,109.9%,715件
36,2100-2149,5896円,64分,112.3%,690件
37,2150-2199,5586円,62分,112.1%,708件
38,2200-2249,5537円,58分,112.7%,610件
39,2250-2299,5563円,55分,113.4%,610件
40,2300-2349,5840円,52分,115.1%,579件
41,2350-2399,6140円,48分,117.1%,565件
42,2400-2449,6417円,46分,118.8%,563件
43,2450-2499,6900円,45分,120.5%,545件
44,2500-2549,7750円,43分,124.2%,592件
45,2550-2599,8184円,40分,127%,532件
46,2600-2649,8475円,39分,129.2%,552件
47,2650-2699,9385円,37分,134.1%,488件
48,2700-2749,9738円,35分,136.8%,464件
49,2750-2799,10605円,32分,144.1%,427件
50,2800-2849,11339円,30分,151.1%,381件
51,2850-2899,12604円,26分,163.9%,337件
52,2900-2949,13282円,23分,176.8%,264件
