,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,9049円,125分,109.6%,20件
1,1250-1299,7583円,103分,109.8%,28件
2,1300-1349,11641円,109分,114.3%,28件
3,1350-1399,8894円,104分,111.4%,28件
4,1400-1449,7897円,98分,110.7%,23件
5,1450-1499,9833円,95分,113.7%,35件
6,1500-1549,8979円,96分,112.4%,34件
7,1550-1599,11144円,90分,116.5%,39件
8,1600-1649,11242円,93分,116.1%,47件
9,1650-1699,8771円,92分,112.6%,41件
10,1700-1749,9566円,88分,114.5%,50件
11,1750-1799,9019円,87分,113.8%,50件
12,1800-1849,10563円,82分,117.1%,54件
13,1850-1899,11292円,74分,120.4%,47件
14,1900-1949,8977円,81分,114.8%,46件
15,1950-1999,10715円,72分,119.9%,44件
16,2000-2049,9084円,73分,116.6%,48件
17,2050-2099,9731円,66分,119.7%,44件
18,2100-2149,9000円,64分,118.8%,42件
19,2150-2199,11193円,59分,125.5%,35件
20,2200-2249,11855円,58分,127.2%,50件
21,2250-2299,9670円,50分,125.7%,27件
22,2300-2349,10011円,48分,128.1%,44件
23,2350-2399,11874円,41分,139%,40件
24,2400-2449,13140円,33分,153.9%,36件
25,2450-2499,8960円,42分,128.7%,24件
26,2500-2549,12763円,32分,153.7%,31件
27,2550-2599,12077円,29分,155.3%,24件
28,2600-2649,12247円,33分,149.6%,26件
29,2650-2699,12254円,32分,151.1%,22件
30,2700-2749,13340円,30分,159%,33件
31,2750-2799,13934円,26分,171.1%,29件
32,2800-2849,13706円,29分,163.5%,24件
33,2850-2899,14367円,24分,179.5%,23件
34,2900-2949,14652円,23分,186.5%,25件
