,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,8738円,108分,110.8%,445件
1,1400-1449,8674円,106分,111%,382件
2,1450-1499,7796円,104分,110%,376件
3,1500-1549,8670円,100分,111.5%,363件
4,1550-1599,9058円,99分,112.2%,338件
5,1600-1649,9029円,95分,112.7%,289件
6,1650-1699,9581円,92分,113.9%,296件
7,1700-1749,8968円,90分,113.3%,297件
8,1750-1799,9753円,87分,115%,335件
9,1800-1849,9509円,82分,115.5%,306件
10,1850-1899,8870円,82分,114.3%,300件
11,1900-1949,10216円,77分,117.6%,272件
12,1950-1999,10258円,76分,118%,256件
13,2000-2049,9536円,73分,117.5%,231件
14,2050-2099,10777円,70分,120.7%,264件
15,2100-2149,11037円,67分,122%,232件
16,2150-2199,10309円,60分,123%,240件
17,2200-2249,10387円,56分,124.8%,215件
18,2250-2299,10382円,51分,127.4%,228件
19,2300-2349,11391円,44分,134.2%,221件
20,2350-2399,10827円,42分,134.6%,203件
21,2400-2449,10632円,40分,135.3%,235件
22,2450-2499,11204円,39分,138.5%,215件
23,2500-2549,10754円,40分,136%,198件
24,2550-2599,12016円,36分,144.5%,216件
25,2600-2649,11661円,36分,143.5%,179件
26,2650-2699,12494円,33分,149.8%,204件
27,2700-2749,12622円,33分,150.7%,175件
28,2750-2799,12909円,31分,155.1%,171件
29,2800-2849,14105円,29分,164.7%,171件
30,2850-2899,14282円,26分,173.9%,180件
31,2900-2949,14534円,23分,185.5%,133件
