,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,6604円,125分,107%,770件
1,1100-1149,7131円,124分,107.6%,743件
2,1150-1199,6406円,119分,107.2%,683件
3,1200-1249,6577円,115分,107.6%,798件
4,1250-1299,6831円,113分,108%,742件
5,1300-1349,7284円,111分,108.7%,727件
6,1350-1399,8320円,108分,110.3%,738件
7,1400-1449,8513円,107分,110.6%,709件
8,1450-1499,7656円,106分,109.6%,716件
9,1500-1549,7805円,100分,110.4%,677件
10,1550-1599,7106円,97分,109.8%,596件
11,1600-1649,8411円,96分,111.7%,587件
12,1650-1699,7483円,91分,110.9%,602件
13,1700-1749,8110円,89分,112.1%,576件
14,1750-1799,7946円,87分,112.2%,606件
15,1800-1849,8489円,83分,113.6%,532件
16,1850-1899,9056円,80分,115.1%,508件
17,1900-1949,8973円,79分,115.2%,536件
18,1950-1999,9130円,76分,116%,509件
19,2000-2049,8866円,72分,116.5%,482件
20,2050-2099,9443円,70分,117.9%,516件
21,2100-2149,9400円,66分,118.9%,506件
22,2150-2199,9718円,62分,120.8%,437件
23,2200-2249,9327円,56分,122.3%,442件
24,2250-2299,8977円,50分,124.1%,435件
25,2300-2349,9406円,44分,128.2%,428件
26,2350-2399,9778円,43分,130.4%,402件
27,2400-2449,9529円,42分,130.3%,404件
28,2450-2499,9632円,40分,131.8%,406件
29,2500-2549,10208円,39分,135.1%,419件
30,2550-2599,10785円,37分,138.9%,372件
31,2600-2649,10951円,36分,140.3%,374件
32,2650-2699,11336円,35分,142.9%,366件
33,2700-2749,11661円,34分,146%,334件
34,2750-2799,12784円,31分,155.2%,363件
35,2800-2849,12898円,29分,159.8%,331件
36,2850-2899,13258円,26分,168.5%,307件
37,2900-2949,14201円,23分,180.8%,285件
