,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2086円,140分,102%,3688件
1,750-799,1984円,137分,101.9%,4001件
2,800-849,2422円,135分,102.4%,4159件
3,850-899,2427円,132分,102.4%,3906件
4,900-949,2851円,130分,102.9%,3828件
5,950-999,2727円,129分,102.8%,3613件
6,1000-1049,2679円,127分,102.8%,3625件
7,1050-1099,2990円,123分,103.2%,3418件
8,1100-1149,3062円,120分,103.4%,3323件
9,1150-1199,3272円,119分,103.7%,3214件
10,1200-1249,3449円,117分,103.9%,3091件
11,1250-1299,3444円,113分,104.1%,3074件
12,1300-1349,3379円,112分,104%,3039件
13,1350-1399,3752円,107分,104.7%,2937件
14,1400-1449,3813円,106分,104.8%,2891件
15,1450-1499,4093円,104分,105.2%,2848件
16,1500-1549,4076円,101分,105.4%,2757件
17,1550-1599,4158円,98分,105.6%,2703件
18,1600-1649,4409円,95分,106.2%,2702件
19,1650-1699,4405円,93分,106.3%,2601件
20,1700-1749,4667円,90分,106.9%,2467件
21,1750-1799,4394円,87分,106.7%,2518件
22,1800-1849,4838円,83分,107.8%,2481件
23,1850-1899,4423円,80分,107.4%,2235件
24,1900-1949,5220円,77分,109.1%,2334件
25,1950-1999,5429円,74分,109.8%,2223件
26,2000-2049,5259円,71分,109.9%,2159件
27,2050-2099,5293円,68分,110.4%,2119件
28,2100-2149,5434円,65分,111.1%,2076件
29,2150-2199,5512円,61分,112%,1990件
30,2200-2249,5762円,58分,113.2%,1918件
31,2250-2299,6412円,54分,115.9%,1923件
32,2300-2349,6199円,52分,115.9%,1866件
33,2350-2399,6516円,48分,118.1%,1784件
34,2400-2449,6874円,46分,120%,1814件
35,2450-2499,7330円,45分,122%,1732件
36,2500-2549,7152円,44分,121.5%,1450件
