,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,4057円,139分,103.9%,937件
1,800-849,4022円,137分,103.9%,918件
2,850-899,4504円,132分,104.5%,865件
3,900-949,4043円,134分,104%,775件
4,950-999,4951円,129分,105.1%,733件
5,1000-1049,4968円,125分,105.3%,644件
6,1050-1099,5478円,124分,105.9%,649件
7,1100-1149,5098円,121分,105.6%,1166件
8,1150-1199,4950円,118分,105.6%,645件
9,1200-1249,5541円,115分,106.4%,687件
10,1250-1299,5622円,114分,106.6%,625件
11,1300-1349,5711円,111分,106.8%,542件
12,1350-1399,4979円,110分,106%,516件
13,1400-1449,5961円,107分,107.5%,532件
14,1450-1499,5575円,105分,107.1%,461件
15,1500-1549,6356円,100分,108.5%,448件
16,1550-1599,6577円,98分,108.9%,423件
17,1600-1649,6248円,97分,108.6%,442件
18,1650-1699,6850円,93分,109.9%,479件
19,1700-1749,6896円,88分,110.4%,439件
20,1750-1799,6337円,88分,109.6%,429件
21,1800-1849,7463円,83分,111.9%,405件
22,1850-1899,7858円,80分,113%,383件
23,1900-1949,7242円,79分,112.2%,347件
24,1950-1999,8265円,75分,114.7%,396件
25,2000-2049,8662円,73分,115.9%,360件
26,2050-2099,7715円,68分,115.2%,348件
27,2100-2149,8002円,63分,117.1%,313件
28,2150-2199,8247円,59分,118.8%,321件
29,2200-2249,8910円,53分,122.5%,337件
30,2250-2299,8584円,51分,122.4%,307件
31,2300-2349,8256円,46分,123.7%,340件
32,2350-2399,8421円,45分,125%,299件
33,2400-2449,8405円,45分,125.2%,293件
34,2450-2499,9535円,41分,130.8%,311件
35,2500-2549,9166円,41分,129.7%,262件
36,2550-2599,9644円,39分,132.8%,290件
37,2600-2649,10058円,38分,135.2%,251件
38,2650-2699,10571円,36分,139.3%,240件
39,2700-2749,11088円,35分,142.3%,226件
40,2750-2799,11376円,32分,147.2%,250件
41,2800-2849,11974円,29分,154.9%,204件
42,2850-2899,13424円,26分,167.7%,219件
43,2900-2949,13864円,23分,180.4%,184件
