,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-271円,157分,99.8%,1020件
1,350-399,-233円,154分,99.8%,1197件
2,400-449,409円,151分,100.4%,1309件
3,450-499,550円,150分,100.5%,1342件
4,500-549,847円,145分,100.8%,1402件
5,550-599,844円,146分,100.8%,1429件
6,600-649,626円,144分,100.6%,1418件
7,650-699,1023円,143分,101%,1450件
8,700-749,1164円,139分,101.1%,1456件
9,750-799,1822円,137分,101.8%,1363件
10,800-849,1039円,137分,101%,1633件
11,850-899,1608円,132分,101.6%,1597件
12,900-949,1471円,131分,101.5%,1616件
13,950-999,2116円,128分,102.2%,1472件
14,1000-1049,2153円,125分,102.3%,1455件
15,1050-1099,2220円,125分,102.4%,1274件
16,1100-1149,2268円,122分,102.5%,1241件
17,1150-1199,2345円,122分,102.6%,1110件
18,1200-1249,2212円,116分,102.5%,1065件
19,1250-1299,2789円,115分,103.2%,1073件
20,1300-1349,2994円,112分,103.6%,992件
21,1350-1399,2768円,110分,103.3%,938件
22,1400-1449,3408円,106分,104.3%,990件
23,1450-1499,3961円,102分,105.2%,995件
24,1500-1549,3406円,101分,104.5%,900件
25,1550-1599,4113円,99分,105.5%,760件
26,1600-1649,3823円,96分,105.3%,778件
27,1650-1699,4167円,93分,105.9%,786件
28,1700-1749,3722円,90分,105.5%,739件
29,1750-1799,4242円,87分,106.5%,768件
30,1800-1849,4531円,83分,107.2%,700件
31,1850-1899,4998円,80分,108.3%,680件
32,1900-1949,4731円,75分,108.4%,677件
33,1950-1999,4823円,74分,108.7%,619件
34,2000-2049,4960円,70分,109.5%,634件
35,2050-2099,4786円,69分,109.2%,594件
36,2100-2149,5503円,65分,111.4%,586件
37,2150-2199,6097円,60分,113.5%,573件
38,2200-2249,5840円,59分,113.3%,578件
39,2250-2299,5832円,54分,114.3%,501件
40,2300-2349,6333円,51分,116.4%,514件
41,2350-2399,6000円,49分,116.5%,463件
42,2400-2449,6547円,46分,119%,474件
43,2450-2499,6982円,44分,121.1%,460件
44,2500-2549,7389円,43分,122.8%,437件
45,2550-2599,8044円,41分,125.9%,469件
46,2600-2649,8958円,38分,131.3%,437件
47,2650-2699,9174円,36分,133.8%,471件
48,2700-2749,10128円,35分,139.1%,400件
49,2750-2799,10598円,32分,143.6%,381件
50,2800-2849,11620円,29分,153.2%,355件
51,2850-2899,12387円,26分,163.3%,327件
52,2900-2949,13532円,23分,178%,252件
