,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,3411円,130分,103.5%,3613件
1,1000-1049,3350円,127分,103.5%,3625件
2,1050-1099,3645円,124分,103.9%,3418件
3,1100-1149,3703円,121分,104.1%,3323件
4,1150-1199,3909円,119分,104.4%,3214件
5,1200-1249,4079円,117分,104.6%,3091件
6,1250-1299,4053円,114分,104.8%,3074件
7,1300-1349,3977円,112分,104.7%,3039件
8,1350-1399,4334円,108分,105.4%,2937件
9,1400-1449,4392円,107分,105.5%,2891件
10,1450-1499,4664円,105分,105.9%,2848件
11,1500-1549,4626円,101分,106.1%,2757件
12,1550-1599,4697円,99分,106.3%,2703件
13,1600-1649,4935円,96分,106.9%,2702件
14,1650-1699,4913円,93分,107%,2601件
15,1700-1749,5166円,91分,107.6%,2467件
16,1750-1799,4873円,88分,107.4%,2518件
17,1800-1849,5302円,84分,108.5%,2481件
18,1850-1899,4863円,81分,108.1%,2235件
19,1900-1949,5652円,77分,109.8%,2334件
20,1950-1999,5849円,75分,110.5%,2223件
21,2000-2049,5661円,71分,110.6%,2159件
22,2050-2099,5676円,68分,111.1%,2119件
23,2100-2149,5804円,65分,111.8%,2076件
24,2150-2199,5863円,62分,112.7%,1990件
25,2200-2249,6097円,58分,113.9%,1918件
26,2250-2299,6731円,54分,116.6%,1923件
27,2300-2349,6506円,52分,116.6%,1866件
28,2350-2399,6807円,48分,118.8%,1784件
29,2400-2449,7160円,46分,120.7%,1814件
30,2450-2499,7616円,45分,122.7%,1732件
31,2500-2549,7438円,45分,122.2%,1450件
