,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1929円,142分,101.8%,928件
1,600-649,1313円,142分,101.2%,1228件
2,650-699,1704円,138分,101.6%,1115件
3,700-749,2190円,135分,102.2%,998件
4,750-799,2518円,133分,102.5%,886件
5,800-849,2295円,134分,102.3%,787件
6,850-899,2282円,131分,102.3%,768件
7,900-949,2706円,128分,102.8%,731件
8,950-999,2149円,129分,102.2%,639件
9,1000-1049,3313円,124分,103.6%,616件
10,1050-1099,3118円,121分,103.4%,531件
11,1100-1149,3484円,120分,103.9%,538件
12,1150-1199,3569円,116分,104.1%,980件
13,1200-1249,3642円,114分,104.3%,533件
14,1250-1299,4220円,110分,105.1%,572件
15,1300-1349,4143円,110分,105%,526件
16,1350-1399,4539円,106分,105.7%,448件
17,1400-1449,3724円,105分,104.7%,444件
18,1450-1499,4737円,101分,106.3%,445件
19,1500-1549,4371円,100分,105.8%,399件
20,1550-1599,4965円,96分,106.9%,368件
21,1600-1649,5531円,93分,107.9%,352件
22,1650-1699,4976円,91分,107.3%,376件
23,1700-1749,5997円,87分,109.2%,411件
24,1750-1799,5875円,83分,109.5%,373件
25,1800-1849,5156円,84分,108.2%,358件
26,1850-1899,6446円,79分,110.9%,327件
27,1900-1949,6719円,77分,111.7%,312件
28,1950-1999,6121円,74分,111%,285件
29,2000-2049,7761円,70分,114.7%,332件
30,2050-2099,7656円,68分,115%,292件
31,2100-2149,7255円,62分,115.5%,295件
32,2150-2199,7481円,57分,117.4%,256件
33,2200-2249,7571円,54分,118.8%,272件
34,2250-2299,8618円,47分,124.4%,274件
35,2300-2349,8062円,45分,123.7%,254件
36,2350-2399,8153円,42分,125.8%,279件
37,2400-2449,8408円,41分,127.3%,252件
38,2450-2499,8201円,41分,126.4%,239件
39,2500-2549,9388円,38分,133%,253件
40,2550-2599,9211円,37分,133%,215件
41,2600-2649,9649円,36分,136.2%,248件
42,2650-2699,10097円,34分,139.1%,211件
43,2700-2749,10378円,33分,142.2%,201件
44,2750-2799,11209円,31分,148%,192件
45,2800-2849,11632円,28分,155.7%,215件
46,2850-2899,11883円,25分,163.7%,170件
47,2900-2949,13360円,23分,178.2%,156件
