,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6507円,101分,108.6%,173件
1,1550-1599,6586円,98分,108.9%,152件
2,1600-1649,7229円,98分,109.8%,166件
3,1650-1699,7896円,97分,110.9%,161件
4,1700-1749,7253円,91分,110.6%,139件
5,1750-1799,6249円,87分,109.5%,165件
6,1800-1849,6888円,82分,111.2%,173件
7,1850-1899,6462円,81分,110.7%,155件
8,1900-1949,7911円,78分,113.5%,147件
9,1950-1999,7084円,75分,112.6%,119件
10,2000-2049,5541円,74分,110%,123件
11,2050-2099,7640円,70分,114.5%,123件
12,2100-2149,7791円,67分,115.4%,109件
13,2150-2199,7786円,60分,117.3%,132件
14,2200-2249,7635円,58分,117.6%,104件
15,2250-2299,8187円,52分,121.1%,103件
16,2300-2349,7562円,52分,119.4%,111件
17,2350-2399,8223円,47分,123.2%,98件
18,2400-2449,8391円,46分,124.2%,82件
19,2450-2499,8296円,46分,124.2%,95件
20,2500-2549,8857円,44分,127%,94件
21,2550-2599,8526円,43分,126.7%,80件
22,2600-2649,10298円,39分,135%,75件
23,2650-2699,10474円,38分,136.6%,66件
24,2700-2749,11477円,34分,144.8%,68件
25,2750-2799,12158円,34分,147.2%,93件
26,2800-2849,12577円,30分,155.1%,76件
27,2850-2899,14020円,27分,168.1%,61件
28,2900-2949,15239円,24分,184%,60件
