,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,1291円,139分,101.2%,42件
1,750-799,2977円,137分,102.9%,56件
2,800-849,2207円,130分,102.3%,82件
3,850-899,3457円,133分,103.5%,75件
4,900-949,2099円,127分,102.2%,83件
5,950-999,2769円,134分,102.8%,91件
6,1000-1049,1920円,127分,102%,111件
7,1050-1099,2337円,124分,102.5%,99件
8,1100-1149,3233円,120分,103.6%,119件
9,1150-1199,4044円,115分,104.7%,145件
10,1200-1249,2821円,117分,103.2%,128件
11,1250-1299,3758円,117分,104.3%,160件
12,1300-1349,3669円,115分,104.2%,148件
13,1350-1399,3651円,107分,104.6%,163件
14,1400-1449,3083円,109分,103.8%,193件
15,1450-1499,3959円,105分,105%,180件
16,1500-1549,4209円,102分,105.5%,150件
17,1550-1599,3597円,103分,104.7%,158件
18,1600-1649,4473円,95分,106.3%,157件
19,1650-1699,4403円,94分,106.2%,178件
20,1700-1749,6047円,87分,109.3%,181件
21,1750-1799,3383円,88分,105.1%,156件
22,1800-1849,6665円,81分,111%,164件
23,1850-1899,6110円,80分,110.2%,156件
24,1900-1949,5347円,76分,109.3%,131件
25,1950-1999,5121円,73分,109.4%,137件
26,2000-2049,5831円,67分,111.6%,127件
27,2050-2099,6737円,64分,114%,139件
28,2100-2149,6623円,63分,114.1%,102件
29,2150-2199,7597円,59分,117.3%,112件
30,2200-2249,6612円,52分,116.9%,94件
31,2250-2299,7218円,52分,118.4%,100件
32,2300-2349,6277円,48分,117.4%,96件
33,2350-2399,7036円,45分,120.7%,104件
34,2400-2449,5973円,49分,116.3%,94件
35,2450-2499,7950円,42分,125.3%,87件
36,2500-2549,8011円,42分,125.7%,92件
37,2550-2599,8116円,40分,126.9%,90件
38,2600-2649,8242円,39分,127.9%,85件
39,2650-2699,9443円,34分,136.8%,69件
40,2700-2749,9328円,34分,136.8%,86件
41,2750-2799,10450円,33分,142.6%,75件
42,2800-2849,11708円,28分,155.5%,71件
43,2850-2899,12240円,26分,164%,52件
44,2900-2949,13713円,23分,179.9%,63件
