,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1595円,146分,101.5%,1402件
1,550-599,1596円,147分,101.5%,1429件
2,600-649,1368円,145分,101.3%,1418件
3,650-699,1765円,144分,101.6%,1450件
4,700-749,1886円,140分,101.8%,1456件
5,750-799,2542円,138分,102.5%,1363件
6,800-849,1752円,138分,101.7%,1633件
7,850-899,2301円,133分,102.3%,1597件
8,900-949,2153円,131分,102.2%,1616件
9,950-999,2795円,129分,102.9%,1472件
10,1000-1049,2815円,126分,103%,1455件
11,1050-1099,2882円,125分,103.1%,1274件
12,1100-1149,2910円,122分,103.2%,1241件
13,1150-1199,2990円,122分,103.3%,1110件
14,1200-1249,2818円,116分,103.2%,1065件
15,1250-1299,3401円,115分,103.9%,1073件
16,1300-1349,3591円,113分,104.3%,992件
17,1350-1399,3354円,111分,104%,938件
18,1400-1449,3983円,107分,105%,990件
19,1450-1499,4521円,103分,105.9%,995件
20,1500-1549,3948円,101分,105.2%,900件
21,1550-1599,4657円,99分,106.2%,760件
22,1600-1649,4346円,97分,106%,778件
23,1650-1699,4681円,94分,106.6%,786件
24,1700-1749,4206円,90分,106.2%,739件
25,1750-1799,4717円,87分,107.2%,768件
26,1800-1849,4991円,84分,107.9%,700件
27,1850-1899,5449円,80分,109%,680件
28,1900-1949,5145円,75分,109.1%,677件
29,1950-1999,5234円,75分,109.4%,619件
30,2000-2049,5348円,70分,110.2%,634件
31,2050-2099,5165円,69分,109.9%,594件
32,2100-2149,5872円,65分,112.1%,586件
33,2150-2199,6450円,60分,114.2%,573件
34,2200-2249,6175円,59分,114%,578件
35,2250-2299,6141円,55分,115%,501件
36,2300-2349,6634円,52分,117.1%,514件
37,2350-2399,6281円,49分,117.1%,463件
38,2400-2449,6825円,46分,119.6%,474件
39,2450-2499,7259円,44分,121.8%,460件
40,2500-2549,7665円,43分,123.6%,437件
41,2550-2599,8320円,42分,126.7%,469件
42,2600-2649,9234円,38分,132.1%,437件
43,2650-2699,9451円,36分,134.5%,471件
44,2700-2749,10405円,35分,139.9%,400件
45,2750-2799,10875円,33分,144.4%,381件
46,2800-2849,11897円,29分,154%,355件
47,2850-2899,12664円,26分,164.2%,327件
48,2900-2949,13809円,23分,178.7%,252件
