,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,8914円,97分,112.2%,18件
1,1650-1699,7111円,97分,109.7%,22件
2,1700-1749,8795円,83分,114.2%,26件
3,1750-1799,9067円,92分,113.1%,18件
4,1800-1849,8347円,89分,112.5%,24件
5,1850-1899,9985円,75分,117.8%,22件
6,1900-1949,9104円,72分,117%,23件
7,1950-1999,5848円,65分,112%,19件
8,2000-2049,9088円,69分,117.5%,20件
9,2050-2099,9833円,67分,119.5%,32件
10,2100-2149,10869円,58分,125%,26件
11,2150-2199,8305円,57分,119.3%,29件
12,2200-2249,8656円,51分,122.5%,26件
13,2250-2299,9565円,46分,127.5%,16件
14,2300-2349,9568円,41分,130.8%,25件
15,2350-2399,9155円,35分,135.3%,28件
16,2400-2449,9100円,39分,131%,22件
17,2450-2499,7400円,42分,123.4%,31件
18,2500-2549,7019円,43分,121.6%,20件
19,2550-2599,8920円,38分,131.5%,30件
20,2600-2649,7490円,40分,125.1%,32件
21,2650-2699,9829円,32分,140.6%,31件
22,2700-2749,10365円,30分,145.5%,21件
23,2750-2799,10860円,30分,148.5%,20件
24,2800-2849,11484円,29分,153%,18件
25,2850-2899,12344円,24分,168.1%,14件
26,2900-2949,12452円,22分,176.7%,17件
