,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,4495円,120分,105%,802件
1,1250-1299,5178円,116分,106%,745件
2,1300-1349,4898円,113分,105.8%,725件
3,1350-1399,4351円,113分,105.1%,688件
4,1400-1449,4929円,110分,106%,685件
5,1450-1499,5391円,105分,106.8%,651件
6,1500-1549,5558円,102分,107.3%,693件
7,1550-1599,5613円,102分,107.4%,640件
8,1600-1649,5414円,96分,107.6%,589件
9,1650-1699,5957円,95分,108.4%,537件
10,1700-1749,6297円,92分,109.2%,546件
11,1750-1799,6752円,87分,110.4%,474件
12,1800-1849,5608円,86分,108.7%,446件
13,1850-1899,7139円,82分,111.6%,429件
14,1900-1949,6010円,78分,110.2%,426件
15,1950-1999,6309円,75分,111.2%,436件
16,2000-2049,6736円,71分,112.7%,426件
17,2050-2099,6591円,68分,112.9%,396件
18,2100-2149,6200円,66分,112.6%,376件
19,2150-2199,7101円,61分,115.5%,363件
20,2200-2249,6334円,60分,114.1%,355件
21,2250-2299,7427円,56分,117.8%,312件
22,2300-2349,6433円,53分,116.3%,330件
23,2350-2399,7197円,49分,119.7%,315件
24,2400-2449,7752円,46分,122.5%,318件
25,2450-2499,7963円,46分,123.1%,376件
26,2500-2549,8081円,44分,124.2%,300件
27,2550-2599,8869円,42分,128%,274件
28,2600-2649,9655円,40分,132%,282件
29,2650-2699,10465円,38分,136.7%,271件
30,2700-2749,10825円,36分,140.5%,249件
31,2750-2799,11747円,32分,148.7%,236件
32,2800-2849,12941円,31分,156.1%,231件
33,2850-2899,13847円,27分,168.9%,238件
34,2900-2949,14880円,24分,183.7%,187件
