,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,4692円,113分,105.5%,3039件
1,1350-1399,5027円,109分,106.2%,2937件
2,1400-1449,5082円,108分,106.3%,2891件
3,1450-1499,5346円,105分,106.8%,2848件
4,1500-1549,5282円,102分,106.9%,2757件
5,1550-1599,5340円,99分,107.2%,2703件
6,1600-1649,5564円,97分,107.7%,2702件
7,1650-1699,5520円,94分,107.9%,2601件
8,1700-1749,5761円,91分,108.4%,2467件
9,1750-1799,5444円,88分,108.2%,2518件
10,1800-1849,5855円,84分,109.3%,2481件
11,1850-1899,5389円,81分,108.9%,2235件
12,1900-1949,6167円,78分,110.6%,2334件
13,1950-1999,6350円,75分,111.3%,2223件
14,2000-2049,6140円,72分,111.4%,2159件
15,2050-2099,6133円,69分,111.9%,2119件
16,2100-2149,6246円,66分,112.7%,2076件
17,2150-2199,6282円,62分,113.5%,1990件
18,2200-2249,6497円,59分,114.7%,1918件
19,2250-2299,7113円,54分,117.4%,1923件
20,2300-2349,6872円,52分,117.5%,1866件
21,2350-2399,7155円,49分,119.7%,1784件
22,2400-2449,7501円,46分,121.6%,1814件
23,2450-2499,7958円,45分,123.5%,1732件
24,2500-2549,7779円,45分,123.1%,1450件
