,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,7619円,110分,109.2%,41件
1,1200-1249,10478円,108分,112.9%,33件
2,1250-1299,8597円,112分,110.3%,43件
3,1300-1349,5371円,107分,106.7%,38件
4,1350-1399,8792円,102分,111.5%,46件
5,1400-1449,8346円,99分,111.2%,48件
6,1450-1499,9322円,102分,112.2%,64件
7,1500-1549,9230円,103分,111.9%,63件
8,1550-1599,8577円,102分,111.2%,60件
9,1600-1649,8234円,94分,111.7%,73件
10,1650-1699,8109円,95分,111.4%,75件
11,1700-1749,9378円,87分,114.4%,72件
12,1750-1799,9531円,84分,115.1%,62件
13,1800-1849,8522円,90分,112.6%,64件
14,1850-1899,9771円,79分,116.5%,57件
15,1900-1949,8698円,82分,114.2%,69件
16,1950-1999,10140円,74分,118.2%,70件
17,2000-2049,8637円,70分,116.4%,61件
18,2050-2099,10024円,65分,120.6%,53件
19,2100-2149,11048円,68分,121.7%,68件
20,2150-2199,8694円,60分,119.3%,48件
21,2200-2249,7450円,58分,117.1%,53件
22,2250-2299,9699円,50分,125.6%,52件
23,2300-2349,11553円,42分,137%,53件
24,2350-2399,8691円,44分,126.6%,38件
25,2400-2449,10271円,40分,134.1%,40件
26,2450-2499,10994円,36分,140.8%,35件
27,2500-2549,10658円,40分,135.5%,34件
28,2550-2599,11143円,35分,142.8%,43件
29,2600-2649,11705円,36分,143.9%,44件
30,2650-2699,12096円,34分,147.3%,43件
31,2700-2749,11756円,36分,143.6%,29件
32,2750-2799,12519円,32分,152.6%,33件
33,2800-2849,12978円,29分,158.8%,38件
34,2850-2899,13402円,26分,169.1%,33件
35,2900-2949,14121円,23分,183.5%,19件
