,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,181円,154分,100.2%,3070件
1,450-499,254円,153分,100.2%,2818件
2,500-549,432円,151分,100.4%,2639件
3,550-599,859円,146分,100.8%,2510件
4,600-649,431円,147分,100.4%,2204件
5,650-699,811円,144分,100.8%,2147件
6,700-749,1394円,141分,101.3%,2020件
7,750-799,1638円,139分,101.6%,1906件
8,800-849,1384円,135分,101.4%,3452件
9,850-899,1460円,136分,101.4%,1960件
10,900-949,1446円,133分,101.5%,2026件
11,950-999,1753円,130分,101.8%,1730件
12,1000-1049,2009円,128分,102.1%,1550件
13,1050-1099,2245円,125分,102.4%,1536件
14,1100-1149,1744円,124分,101.9%,1487件
15,1150-1199,1838円,121分,102%,1361件
16,1200-1249,2627円,117分,103%,1414件
17,1250-1299,3155円,116分,103.6%,1270件
18,1300-1349,2762円,113分,103.2%,1304件
19,1350-1399,2913円,110分,103.5%,1291件
20,1400-1449,2906円,107分,103.6%,1262件
21,1450-1499,2954円,105分,103.8%,1265件
22,1500-1549,3776円,101分,105%,1203件
23,1550-1599,3832円,98分,105.2%,1196件
24,1600-1649,4020円,96分,105.6%,1086件
25,1650-1699,4048円,93分,105.8%,1111件
26,1700-1749,4179円,92分,106.1%,1040件
27,1750-1799,3856円,88分,105.9%,1045件
28,1800-1849,4315円,84分,106.8%,973件
29,1850-1899,4676円,81分,107.7%,1013件
30,1900-1949,4548円,77分,107.9%,963件
31,1950-1999,4863円,74分,108.8%,934件
32,2000-2049,4693円,69分,109%,952件
33,2050-2099,5086円,67分,110%,892件
34,2100-2149,5114円,65分,110.5%,895件
35,2150-2199,5636円,62分,112.2%,909件
36,2200-2249,5669円,58分,113%,800件
37,2250-2299,5305円,55分,113%,799件
38,2300-2349,5901円,52分,115.2%,786件
39,2350-2399,6419円,48分,117.9%,791件
40,2400-2449,6820円,47分,119.5%,730件
41,2450-2499,6636円,45分,119.7%,755件
42,2500-2549,7589円,43分,123.6%,696件
43,2550-2599,8063円,42分,125.6%,679件
44,2600-2649,8446円,40分,128.3%,634件
45,2650-2699,9022円,38分,131.5%,574件
46,2700-2749,9938円,35分,138%,479件
47,2750-2799,10680円,32分,144.5%,412件
48,2800-2849,11251円,29分,151.8%,329件
49,2850-2899,12592円,26分,164.3%,242件
50,2900-2949,13469円,22分,180.4%,188件
