,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,3387円,148分,103%,20件
1,600-649,1560円,141分,101.5%,32件
2,650-699,2236円,124分,102.4%,45件
3,700-749,1399円,148分,101.3%,67件
4,750-799,4148円,134分,104.1%,73件
5,800-849,1825円,138分,101.8%,68件
6,850-899,3512円,130分,103.6%,87件
7,900-949,2201円,132分,102.2%,102件
8,950-999,2117円,129分,102.2%,98件
9,1000-1049,1908円,129分,102%,127件
10,1050-1099,3016円,130分,103.1%,134件
11,1100-1149,3333円,123分,103.6%,163件
12,1150-1199,4171円,110分,105%,163件
13,1200-1249,3428円,118分,103.9%,162件
14,1250-1299,3867円,109分,104.7%,164件
15,1300-1349,3566円,110分,104.3%,180件
16,1350-1399,2722円,110分,103.3%,198件
17,1400-1449,3092円,107分,103.8%,174件
18,1450-1499,3785円,103分,104.9%,204件
19,1500-1549,3431円,100分,104.6%,190件
20,1550-1599,4366円,99分,105.9%,204件
21,1600-1649,4340円,98分,105.9%,194件
22,1650-1699,4930円,93分,107.1%,176件
23,1700-1749,3676円,89分,105.5%,195件
24,1750-1799,4724円,84分,107.5%,212件
25,1800-1849,4314円,82分,107%,189件
26,1850-1899,6022円,80分,110%,192件
27,1900-1949,5693円,76分,110%,152件
28,1950-1999,4421円,74分,107.9%,160件
29,2000-2049,6116円,71分,111.5%,169件
30,2050-2099,6206円,69分,112%,148件
31,2100-2149,6530円,64分,113.6%,171件
32,2150-2199,6170円,60分,113.7%,140件
33,2200-2249,6903円,55分,116.8%,133件
34,2250-2299,6115円,54分,115.1%,138件
35,2300-2349,6837円,49分,118.6%,138件
36,2350-2399,6473円,47分,118.2%,99件
37,2400-2449,6698円,46分,119.2%,118件
38,2450-2499,7306円,44分,122.4%,114件
39,2500-2549,6632円,43分,120.5%,93件
40,2550-2599,8531円,39分,129.1%,94件
41,2600-2649,9102円,37分,132.7%,88件
42,2650-2699,9745円,34分,138.1%,91件
43,2700-2749,9674円,36分,135.4%,102件
44,2750-2799,10583円,32分,144.6%,96件
45,2800-2849,11870円,30分,152.7%,77件
46,2850-2899,12750円,26分,165.8%,80件
47,2900-2949,13741円,24分,177.1%,55件
