,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,6242円,136分,106.1%,41件
1,900-949,5071円,124分,105.4%,58件
2,950-999,5617円,134分,105.6%,47件
3,1000-1049,4534円,120分,105%,60件
4,1050-1099,8019円,123分,108.7%,65件
5,1100-1149,4833円,124分,105.2%,81件
6,1150-1199,3503円,117分,104%,67件
7,1200-1249,5138円,114分,106%,75件
8,1250-1299,7020円,109分,108.6%,102件
9,1300-1349,5612円,114分,106.6%,96件
10,1350-1399,6661円,112分,108%,101件
11,1400-1449,6308円,110分,107.7%,108件
12,1450-1499,5328円,104分,106.8%,112件
13,1500-1549,5538円,104分,107.1%,133件
14,1550-1599,6377円,95分,108.9%,114件
15,1600-1649,5813円,97分,108%,101件
16,1650-1699,5845円,99分,107.9%,113件
17,1700-1749,7554円,89分,111.4%,109件
18,1750-1799,6673円,90分,109.8%,121件
19,1800-1849,7809円,82分,112.7%,117件
20,1850-1899,4629円,82分,107.5%,104件
21,1900-1949,8156円,73分,114.9%,101件
22,1950-1999,8044円,76分,114.1%,112件
23,2000-2049,7604円,68分,114.9%,84件
24,2050-2099,6964円,68分,113.6%,93件
25,2100-2149,6643円,63分,114.1%,81件
26,2150-2199,9699円,56分,123%,107件
27,2200-2249,6776円,55分,116.3%,60件
28,2250-2299,9100円,50分,124.5%,76件
29,2300-2349,8522円,44分,126%,65件
30,2350-2399,8087円,46分,123.2%,59件
31,2400-2449,8508円,42分,126.8%,73件
32,2450-2499,9275円,41分,129.9%,71件
33,2500-2549,8705円,43分,126.8%,72件
34,2550-2599,9160円,43分,128.6%,54件
35,2600-2649,9245円,40分,130.8%,58件
36,2650-2699,9639円,38分,133.7%,60件
37,2700-2749,10480円,35分,139.8%,57件
38,2750-2799,10979円,31分,146.8%,41件
39,2800-2849,11626円,29分,153.9%,58件
40,2850-2899,13114円,27分,164.1%,49件
41,2900-2949,14458円,22分,188.9%,42件
