,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,1520円,151分,101.3%,149件
1,450-499,211円,152分,100.2%,183件
2,500-549,543円,151分,100.5%,224件
3,550-599,1257円,141分,101.2%,295件
4,600-649,-316円,145分,99.7%,332件
5,650-699,1851円,141分,101.8%,357件
6,700-749,1644円,140分,101.6%,404件
7,750-799,1826円,138分,101.8%,455件
8,800-849,1575円,138分,101.5%,487件
9,850-899,1987円,133分,102%,469件
10,900-949,2132円,131分,102.2%,523件
11,950-999,1472円,132分,101.5%,542件
12,1000-1049,1662円,128分,101.7%,596件
13,1050-1099,2646円,121分,102.9%,612件
14,1100-1149,2622円,126分,102.8%,603件
15,1150-1199,2575円,119分,102.9%,612件
16,1200-1249,3309円,114分,103.9%,583件
17,1250-1299,2805円,115分,103.2%,528件
18,1300-1349,2805円,113分,103.3%,554件
19,1350-1399,3707円,108分,104.6%,518件
20,1400-1449,3030円,106分,103.8%,480件
21,1450-1499,3318円,105分,104.2%,488件
22,1500-1549,3707円,102分,104.8%,486件
23,1550-1599,4430円,97分,106.1%,458件
24,1600-1649,3870円,95分,105.4%,460件
25,1650-1699,4325円,94分,106.2%,449件
26,1700-1749,3835円,88分,105.8%,391件
27,1750-1799,4783円,87分,107.3%,358件
28,1800-1849,4700円,84分,107.5%,379件
29,1850-1899,5515円,80分,109.2%,323件
30,1900-1949,4616円,77分,108%,307件
31,1950-1999,6318円,74分,111.4%,307件
32,2000-2049,4801円,71分,109%,298件
33,2050-2099,5133円,68分,110.1%,301件
34,2100-2149,5700円,63分,112.2%,289件
35,2150-2199,5808円,61分,112.8%,271件
36,2200-2249,5812円,58分,113.4%,270件
37,2250-2299,6277円,52分,116%,236件
38,2300-2349,5314円,53分,113.4%,245件
39,2350-2399,6413円,48分,117.7%,206件
40,2400-2449,6533円,47分,118.7%,237件
41,2450-2499,7715円,43分,124%,222件
42,2500-2549,7684円,42分,124.4%,216件
43,2550-2599,8078円,41分,126.1%,255件
44,2600-2649,8244円,40分,127.5%,214件
45,2650-2699,9085円,37分,133%,189件
46,2700-2749,10035円,35分,138.7%,190件
47,2750-2799,10582円,33分,142.7%,178件
48,2800-2849,11555円,29分,152.3%,175件
49,2850-2899,12298円,26分,163%,149件
50,2900-2949,13804円,24分,178%,137件
