,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,6509円,137分,106.3%,50件
1,900-949,8098円,129分,108.4%,47件
2,950-999,7264円,114分,108.5%,57件
3,1000-1049,5187円,124分,105.6%,87件
4,1050-1099,6045円,123分,106.5%,79件
5,1100-1149,7412円,121分,108.2%,83件
6,1150-1199,6875円,116分,107.9%,102件
7,1200-1249,5067円,121分,105.6%,103件
8,1250-1299,7890円,116分,109%,111件
9,1300-1349,8949円,111分,110.8%,125件
10,1350-1399,7071円,110分,108.6%,124件
11,1400-1449,5533円,106分,106.9%,150件
12,1450-1499,8188円,102分,110.7%,139件
13,1500-1549,8168円,105分,110.3%,151件
14,1550-1599,8110円,95分,111.3%,149件
15,1600-1649,9213円,90分,113.7%,155件
16,1650-1699,8679円,90分,112.9%,128件
17,1700-1749,8934円,91分,113.1%,131件
18,1750-1799,9182円,84分,114.6%,118件
19,1800-1849,7973円,82分,113%,126件
20,1850-1899,8471円,83分,113.6%,107件
21,1900-1949,8254円,72分,115.2%,105件
22,1950-1999,8725円,73分,115.8%,99件
23,2000-2049,8549円,71分,116.1%,111件
24,2050-2099,9032円,66分,118.3%,95件
25,2100-2149,10822円,61分,123.8%,79件
26,2150-2199,10798円,63分,122.8%,92件
27,2200-2249,9521円,57分,122.4%,76件
28,2250-2299,11790円,50分,131.7%,63件
29,2300-2349,8594円,49分,123.3%,62件
30,2350-2399,8533円,44分,126%,53件
31,2400-2449,8526円,41分,127.5%,73件
32,2450-2499,11128円,35分,142.6%,74件
33,2500-2549,10917円,35分,141.7%,67件
34,2550-2599,10651円,39分,136.4%,58件
35,2600-2649,10767円,38分,137.4%,50件
36,2650-2699,12474円,34分,149.5%,55件
37,2700-2749,11818円,32分,148.8%,56件
38,2750-2799,13311円,31分,157.8%,47件
39,2800-2849,13106円,28分,162.2%,57件
40,2850-2899,13506円,25分,172.6%,49件
41,2900-2949,13382円,23分,178.2%,36件
