,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,7361円,120分,108.2%,344件
1,1100-1149,6978円,123分,107.6%,322件
2,1150-1199,7505円,116分,108.6%,293件
3,1200-1249,6857円,119分,107.7%,362件
4,1250-1299,7244円,112分,108.6%,350件
5,1300-1349,7619円,112分,109.1%,394件
6,1350-1399,7768円,110分,109.4%,296件
7,1400-1449,7267円,104分,109.3%,328件
8,1450-1499,8465円,106分,110.7%,262件
9,1500-1549,7704円,100分,110.2%,279件
10,1550-1599,8223円,100分,111%,249件
11,1600-1649,7293円,92分,110.6%,232件
12,1650-1699,8837円,92分,112.8%,238件
13,1700-1749,8599円,89分,112.8%,199件
14,1750-1799,8604円,86分,113.3%,220件
15,1800-1849,9841円,82分,116%,234件
16,1850-1899,8417円,80分,114%,231件
17,1900-1949,8889円,80分,114.9%,217件
18,1950-1999,8845円,77分,115.4%,168件
19,2000-2049,8987円,71分,116.9%,182件
20,2050-2099,9997円,67分,119.8%,168件
21,2100-2149,10388円,65分,121.4%,180件
22,2150-2199,8853円,61分,119.3%,167件
23,2200-2249,9949円,56分,123.5%,169件
24,2250-2299,9560円,50分,125.7%,166件
25,2300-2349,9001円,46分,126.4%,164件
26,2350-2399,10091円,41分,132.5%,146件
27,2400-2449,10806円,39分,136.5%,145件
28,2450-2499,10666円,39分,136.1%,129件
29,2500-2549,9971円,40分,133.3%,126件
30,2550-2599,10976円,37分,139.7%,105件
31,2600-2649,11464円,37分,141.3%,120件
32,2650-2699,12565円,35分,147.7%,117件
33,2700-2749,12204円,35分,146.4%,113件
34,2750-2799,12794円,30分,156.3%,113件
35,2800-2849,13046円,30分,158.2%,111件
36,2850-2899,14022円,27分,168.1%,91件
37,2900-2949,14664円,23分,184.2%,74件
