,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,-414円,155分,99.6%,4558件
1,400-449,-288円,153分,99.7%,4320件
2,450-499,-73円,150分,99.9%,3944件
3,500-549,24円,149分,100%,3785件
4,550-599,453円,146分,100.4%,3537件
5,600-649,541円,145分,100.5%,3332件
6,650-699,580円,142分,100.5%,6169件
7,700-749,544円,142分,100.5%,3485件
8,750-799,553円,140分,100.5%,3527件
9,800-849,998円,136分,101%,2996件
10,850-899,1237円,133分,101.2%,2731件
11,900-949,1072円,131分,101.1%,2661件
12,950-999,910円,130分,100.9%,2508件
13,1000-1049,1305円,126分,101.4%,2456件
14,1050-1099,1595円,124分,101.7%,2499件
15,1100-1149,2383円,122分,102.6%,2339件
16,1150-1199,1878円,120分,102.1%,2370件
17,1200-1249,2378円,116分,102.7%,2319件
18,1250-1299,2131円,114分,102.5%,2234件
19,1300-1349,2234円,112分,102.7%,2274件
20,1350-1399,2879円,109分,103.5%,2128件
21,1400-1449,3039円,107分,103.8%,2150件
22,1450-1499,2975円,105分,103.8%,1995件
23,1500-1549,3352円,100分,104.5%,2020件
24,1550-1599,3720円,99分,105%,1925件
25,1600-1649,3220円,96分,104.5%,1894件
26,1650-1699,3746円,92分,105.4%,1804件
27,1700-1749,3894円,90分,105.8%,1804件
28,1750-1799,3527円,86分,105.5%,1732件
29,1800-1849,3788円,83分,106.1%,1697件
30,1850-1899,4145円,79分,107%,1721件
31,1900-1949,4514円,78分,107.7%,1624件
32,1950-1999,4229円,74分,107.6%,1619件
33,2000-2049,4867円,71分,109.1%,1587件
34,2050-2099,4858円,69分,109.4%,1463件
35,2100-2149,4742円,65分,109.7%,1448件
36,2150-2199,5466円,63分,111.6%,1441件
37,2200-2249,5433円,58分,112.5%,1422件
38,2250-2299,5511円,55分,113.3%,1324件
39,2300-2349,5722円,51分,114.8%,1348件
40,2350-2399,6171円,48分,117%,1247件
41,2400-2449,6616円,46分,119.1%,1269件
42,2450-2499,6915円,45分,120.6%,1190件
43,2500-2549,7618円,43分,123.6%,1088件
44,2550-2599,7974円,41分,126.2%,880件
45,2600-2649,8388円,39分,128.5%,781件
46,2650-2699,8935円,37分,132.3%,584件
47,2700-2749,9996円,35分,138.3%,481件
48,2750-2799,10525円,32分,144.1%,379件
49,2800-2849,11755円,29分,153.4%,333件
50,2850-2899,12264円,27分,160.9%,258件
51,2900-2949,13213円,24分,174.4%,177件
