,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3149円,137分,103.1%,2220件
1,850-899,2999円,135分,103%,2035件
2,900-949,3078円,131分,103.1%,2257件
3,950-999,3501円,130分,103.6%,2348件
4,1000-1049,3801円,127分,104%,2191件
5,1050-1099,3869円,125分,104.1%,2145件
6,1100-1149,3835円,124分,104.1%,2034件
7,1150-1199,3580円,122分,103.9%,2038件
8,1200-1249,3890円,118分,104.4%,1899件
9,1250-1299,4225円,113分,105%,1879件
10,1300-1349,4251円,113分,105%,1779件
11,1350-1399,4132円,110分,105%,1730件
12,1400-1449,4683円,107分,105.8%,1732件
13,1450-1499,4331円,105分,105.5%,1729件
14,1500-1549,4439円,101分,105.9%,1619件
15,1550-1599,4701円,99分,106.3%,1562件
16,1600-1649,5281円,97分,107.2%,1620件
17,1650-1699,5300円,93分,107.6%,1498件
18,1700-1749,5330円,91分,107.8%,1512件
19,1750-1799,5449円,88分,108.2%,1508件
20,1800-1849,5168円,87分,108%,1416件
21,1850-1899,5784円,83分,109.3%,1354件
22,1900-1949,5540円,78分,109.4%,1405件
23,1950-1999,5694円,74分,110.2%,1331件
24,2000-2049,5468円,70分,110.4%,1275件
25,2050-2099,6092円,67分,112.1%,1275件
26,2100-2149,6541円,64分,113.6%,1230件
27,2150-2199,6200円,61分,113.6%,1191件
28,2200-2249,6370円,58分,114.7%,1193件
29,2250-2299,6564円,54分,116.1%,1180件
30,2300-2349,6798円,51分,117.8%,1143件
31,2350-2399,6787円,49分,118.6%,1047件
32,2400-2449,7541円,45分,122.4%,1064件
33,2450-2499,7509円,45分,122.4%,1024件
34,2500-2549,7880円,44分,124.1%,986件
35,2550-2599,8310円,41分,127%,1018件
36,2600-2649,8891円,40分,130%,949件
37,2650-2699,9021円,39分,130.6%,808件
