,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,3762円,144分,103.5%,77件
1,750-799,4713円,136分,104.6%,87件
2,800-849,4657円,127分,104.9%,101件
3,850-899,3345円,131分,103.4%,147件
4,900-949,4622円,132分,104.7%,144件
5,950-999,4164円,127分,104.4%,160件
6,1000-1049,4009円,126分,104.2%,179件
7,1050-1099,3622円,127分,103.8%,190件
8,1100-1149,5272円,126分,105.6%,193件
9,1150-1199,6132円,119分,106.9%,213件
10,1200-1249,4351円,119分,104.9%,210件
11,1250-1299,3662円,116分,104.2%,252件
12,1300-1349,5891円,111分,107.1%,247件
13,1350-1399,5551円,115分,106.4%,238件
14,1400-1449,5800円,106分,107.3%,231件
15,1450-1499,6395円,100分,108.6%,238件
16,1500-1549,6031円,101分,108%,229件
17,1550-1599,6271円,100分,108.4%,234件
18,1600-1649,6523円,95分,109.2%,208件
19,1650-1699,5180円,91分,107.6%,186件
20,1700-1749,6000円,92分,108.7%,197件
21,1750-1799,6225円,84分,109.9%,183件
22,1800-1849,6609円,83分,110.6%,176件
23,1850-1899,6533円,81分,110.8%,189件
24,1900-1949,7222円,78分,112.4%,186件
25,1950-1999,7192円,72分,113.2%,150件
26,2000-2049,7903円,74分,114.2%,159件
27,2050-2099,6996円,67分,113.9%,144件
28,2100-2149,9044円,63分,119.2%,134件
29,2150-2199,6586円,61分,114.3%,122件
30,2200-2249,7982円,55分,119.4%,101件
31,2250-2299,6522円,52分,116.8%,122件
32,2300-2349,8536円,46分,124.7%,139件
33,2350-2399,8757円,41分,128.3%,110件
34,2400-2449,8683円,43分,126.7%,103件
35,2450-2499,8243円,45分,124.4%,91件
36,2500-2549,9872円,39分,133.4%,104件
37,2550-2599,9148円,41分,129.8%,98件
38,2600-2649,9893円,38分,134.5%,88件
39,2650-2699,10067円,37分,135.9%,85件
40,2700-2749,10569円,35分,139.9%,83件
41,2750-2799,10820円,31分,145.9%,79件
42,2800-2849,12579円,30分,156.4%,106件
43,2850-2899,13245円,25分,169.3%,84件
44,2900-2949,13355円,23分,177.1%,62件
