,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,4019円,134分,104%,23件
1,1000-1049,4155円,128分,104.3%,32件
2,1050-1099,3550円,122分,103.9%,41件
3,1100-1149,4939円,128分,105.1%,33件
4,1150-1199,4835円,124分,105.2%,66件
5,1200-1249,5756円,110分,107%,59件
6,1250-1299,5385円,111分,106.5%,65件
7,1300-1349,4203円,109分,105.1%,67件
8,1350-1399,5468円,104分,107%,83件
9,1400-1449,6532円,103分,108.5%,75件
10,1450-1499,5327円,105分,106.8%,73件
11,1500-1549,5047円,97分,107%,83件
12,1550-1599,5218円,96分,107.3%,78件
13,1600-1649,5724円,97分,107.9%,86件
14,1650-1699,6333円,90分,109.4%,73件
15,1700-1749,4875円,86分,107.6%,90件
16,1750-1799,5692円,86分,108.8%,81件
17,1800-1849,6748円,79分,111.3%,84件
18,1850-1899,6490円,76分,111.3%,96件
19,1900-1949,7180円,77分,112.5%,97件
20,1950-1999,4796円,72分,108.9%,79件
21,2000-2049,7384円,69分,114.3%,106件
22,2050-2099,7389円,67分,114.8%,112件
23,2100-2149,5607円,62分,112.1%,87件
24,2150-2199,7089円,59分,116.1%,90件
25,2200-2249,6345円,58分,114.7%,80件
26,2250-2299,5817円,53分,114.6%,85件
27,2300-2349,7537円,51分,119.7%,65件
28,2350-2399,6591円,46分,119.2%,71件
29,2400-2449,5149円,49分,113.9%,63件
30,2450-2499,7637円,42分,124.5%,61件
31,2500-2549,9593円,35分,136.7%,43件
32,2550-2599,8795円,39分,130.3%,49件
33,2600-2649,8262円,38分,129%,41件
34,2650-2699,9071円,36分,133.7%,49件
35,2700-2749,9893円,35分,138.2%,61件
36,2750-2799,11280円,31分,148.9%,42件
37,2800-2849,11683円,28分,155.7%,33件
38,2850-2899,13147円,26分,166.2%,48件
39,2900-2949,14000円,24分,179.1%,44件
