,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,622円,141分,100.6%,53件
1,700-749,1457円,138分,101.4%,68件
2,750-799,966円,132分,101%,96件
3,800-849,2355円,135分,102.3%,92件
4,850-899,972円,130分,101%,96件
5,900-949,2222円,130分,102.3%,114件
6,950-999,809円,129分,100.8%,133件
7,1000-1049,1249円,127分,101.3%,117件
8,1050-1099,2076円,123分,102.3%,143件
9,1100-1149,2938円,119分,103.3%,176件
10,1150-1199,2233円,118分,102.5%,159件
11,1200-1249,2538円,118分,102.9%,197件
12,1250-1299,2577円,116分,103%,180件
13,1300-1349,2942円,110分,103.6%,209件
14,1350-1399,1990円,111分,102.4%,224件
15,1400-1449,2726円,107分,103.4%,211件
16,1450-1499,3395円,101分,104.5%,175件
17,1500-1549,2794円,105分,103.5%,185件
18,1550-1599,3780円,98分,105.1%,197件
19,1600-1649,2943円,97分,104%,199件
20,1650-1699,4581円,90分,106.8%,208件
21,1700-1749,2914円,89分,104.4%,188件
22,1750-1799,5272円,83分,108.5%,186件
23,1800-1849,5111円,83分,108.2%,185件
24,1850-1899,4327円,79分,107.3%,153件
25,1900-1949,4605円,76分,108%,169件
26,1950-1999,5263円,71分,109.9%,153件
27,2000-2049,5438円,69分,110.6%,161件
28,2050-2099,6466円,65分,113.3%,140件
29,2100-2149,7069円,62分,115.2%,137件
30,2150-2199,6280円,56分,115.1%,112件
31,2200-2249,6191円,56分,114.9%,120件
32,2250-2299,6382円,52分,116.4%,125件
33,2300-2349,6136円,50分,116.4%,120件
34,2350-2399,4854円,50分,112.9%,113件
35,2400-2449,7473円,44分,122.9%,112件
36,2450-2499,7104円,43分,122.1%,109件
37,2500-2549,7272円,42分,123%,106件
38,2550-2599,7634円,40分,125.4%,104件
39,2600-2649,8765円,37分,131.8%,92件
40,2650-2699,8182円,37分,129.8%,101件
41,2700-2749,9177円,35分,134.8%,91件
42,2750-2799,10416円,31分,144.9%,84件
43,2800-2849,11109円,29分,150.9%,65件
44,2850-2899,12067円,25分,163.8%,83件
45,2900-2949,12668円,25分,167.1%,72件
