,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,899円,149分,100.8%,1668件
1,500-549,1228円,149分,101.1%,1743件
2,550-599,1076円,147分,101%,1707件
3,600-649,1296円,146分,101.2%,1754件
4,650-699,1540円,141分,101.5%,1744件
5,700-749,2389円,139分,102.3%,1679件
6,750-799,1183円,139分,101.1%,1983件
7,800-849,2018円,135分,102%,1971件
8,850-899,1679円,133分,101.7%,1956件
9,900-949,2562円,131分,102.6%,1827件
10,950-999,2264円,129分,102.3%,1742件
11,1000-1049,2387円,127分,102.5%,1532件
12,1050-1099,2379円,125分,102.5%,1481件
13,1100-1149,2629円,124分,102.8%,1354件
14,1150-1199,2342円,118分,102.6%,1272件
15,1200-1249,2991円,118分,103.4%,1289件
16,1250-1299,3170円,115分,103.7%,1209件
17,1300-1349,2984円,114分,103.5%,1134件
18,1350-1399,3438円,109分,104.2%,1211件
19,1400-1449,4024円,106分,105.1%,1196件
20,1450-1499,3281円,104分,104.2%,1068件
21,1500-1549,4116円,102分,105.4%,938件
22,1550-1599,4104円,99分,105.5%,960件
23,1600-1649,4220円,97分,105.8%,961件
24,1650-1699,3844円,93分,105.5%,886件
25,1700-1749,4326円,90分,106.4%,920件
26,1750-1799,4760円,87分,107.3%,852件
27,1800-1849,5168円,83分,108.3%,840件
28,1850-1899,4779円,79分,108.1%,833件
29,1900-1949,4869円,77分,108.4%,743件
30,1950-1999,4841円,74分,108.8%,773件
31,2000-2049,4905円,73分,109%,725件
32,2050-2099,5329円,68分,110.4%,715件
33,2100-2149,6180円,64分,112.8%,690件
34,2150-2199,5851円,62分,112.6%,708件
35,2200-2249,5785円,58分,113.2%,610件
36,2250-2299,5800円,56分,113.9%,610件
37,2300-2349,6064円,52分,115.6%,579件
38,2350-2399,6353円,48分,117.6%,565件
39,2400-2449,6627円,46分,119.3%,563件
40,2450-2499,7109円,45分,121%,545件
41,2500-2549,7960円,43分,124.8%,592件
42,2550-2599,8393円,41分,127.5%,532件
43,2600-2649,8684円,39分,129.8%,552件
44,2650-2699,9595円,37分,134.6%,488件
45,2700-2749,9948円,35分,137.4%,464件
46,2750-2799,10815円,32分,144.7%,427件
47,2800-2849,11548円,30分,151.7%,381件
48,2850-2899,12814円,26分,164.5%,337件
49,2900-2949,13492円,23分,177.4%,264件
