,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,10127円,126分,110.7%,20件
1,1250-1299,8463円,104分,110.8%,28件
2,1300-1349,12663円,110分,115.4%,28件
3,1350-1399,9810円,105分,112.5%,28件
4,1400-1449,8731円,99分,111.8%,23件
5,1450-1499,10695円,96分,114.8%,35件
6,1500-1549,9830円,97分,113.5%,34件
7,1550-1599,11994円,91分,117.6%,39件
8,1600-1649,12121円,94分,117.3%,47件
9,1650-1699,9575円,93分,113.7%,41件
10,1700-1749,10364円,89分,115.6%,50件
11,1750-1799,9809円,88分,114.9%,50件
12,1800-1849,11329円,83分,118.2%,54件
13,1850-1899,11996円,75分,121.5%,47件
14,1900-1949,9699円,81分,115.9%,46件
15,1950-1999,11415円,73分,121%,44件
16,2000-2049,9732円,73分,117.7%,48件
17,2050-2099,10368円,67分,120.8%,44件
18,2100-2149,9564円,64分,119.9%,42件
19,2150-2199,11798円,59分,126.6%,35件
20,2200-2249,12451円,59分,128.3%,50件
21,2250-2299,10174円,51分,126.9%,27件
22,2300-2349,10485円,48分,129.1%,44件
23,2350-2399,12305円,41分,140.1%,40件
24,2400-2449,13541円,33分,154.9%,36件
25,2450-2499,9360円,42分,129.7%,24件
26,2500-2549,13163円,32分,154.8%,31件
27,2550-2599,12478円,29分,156.4%,24件
28,2600-2649,12647円,33分,150.6%,26件
29,2650-2699,12655円,32分,152.2%,22件
30,2700-2749,13741円,31分,160%,33件
31,2750-2799,14335円,26分,172.2%,29件
32,2800-2849,14106円,29分,164.6%,24件
33,2850-2899,14768円,24分,180.5%,23件
34,2900-2949,15053円,23分,187.5%,25件
