,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5848円,120分,106.5%,1423件
1,1250-1299,5410円,117分,106.1%,1452件
2,1300-1349,5623円,113分,106.6%,1328件
3,1350-1399,5580円,110分,106.7%,1259件
4,1400-1449,6201円,109分,107.6%,1208件
5,1450-1499,5526円,106分,107%,1218件
6,1500-1549,6227円,102分,108.1%,1210件
7,1550-1599,5921円,100分,107.9%,1188件
8,1600-1649,6083円,96分,108.5%,1108件
9,1650-1699,6221円,94分,108.8%,1054件
10,1700-1749,6808円,92分,109.9%,1097件
11,1750-1799,6809円,88分,110.4%,1046件
12,1800-1849,6806円,86分,110.5%,1026件
13,1850-1899,7013円,83分,111.3%,1046件
14,1900-1949,7026円,81分,111.6%,1014件
15,1950-1999,7350円,77分,112.7%,933件
16,2000-2049,7286円,72分,113.5%,969件
17,2050-2099,6894円,68分,113.5%,940件
18,2100-2149,6793円,63分,114.4%,870件
19,2150-2199,7602円,61分,116.7%,883件
20,2200-2249,7703円,57分,117.9%,863件
21,2250-2299,7469円,54分,118.5%,813件
22,2300-2349,7587円,51分,120%,825件
23,2350-2399,8206円,47分,123.3%,805件
24,2400-2449,7984円,45分,123.6%,773件
25,2450-2499,8316円,44分,125%,737件
26,2500-2549,9065円,43分,128.4%,702件
27,2550-2599,9272円,41分,130.3%,707件
28,2600-2649,9431円,40分,131.5%,654件
29,2650-2699,10097円,37分,136.5%,700件
30,2700-2749,10711円,35分,140.4%,634件
31,2750-2799,10510円,36分,139.2%,547件
