,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,438円,149分,100.4%,4002件
1,500-549,840円,146分,100.8%,3908件
2,550-599,928円,145分,100.9%,3888件
3,600-649,1020円,142分,101%,3853件
4,650-699,1094円,142分,101%,3800件
5,700-749,1261円,139分,101.2%,3688件
6,750-799,1181円,136分,101.2%,4001件
7,800-849,1620円,134分,101.6%,4159件
8,850-899,1643円,132分,101.7%,3906件
9,900-949,2076円,129分,102.1%,3828件
10,950-999,1959円,128分,102%,3613件
11,1000-1049,1926円,126分,102%,3625件
12,1050-1099,2254円,122分,102.5%,3418件
13,1100-1149,2342円,120分,102.6%,3323件
14,1150-1199,2557円,118分,102.9%,3214件
15,1200-1249,2741円,116分,103.1%,3091件
16,1250-1299,2760円,113分,103.3%,3074件
17,1300-1349,2706円,111分,103.2%,3039件
18,1350-1399,3100円,107分,103.9%,2937件
19,1400-1449,3163円,106分,104%,2891件
20,1450-1499,3452円,104分,104.4%,2848件
21,1500-1549,3459円,100分,104.6%,2757件
22,1550-1599,3553円,98分,104.8%,2703件
23,1600-1649,3818円,95分,105.4%,2702件
24,1650-1699,3834円,92分,105.6%,2601件
25,1700-1749,4107円,90分,106.1%,2467件
26,1750-1799,3857円,87分,105.9%,2518件
27,1800-1849,4318円,83分,107%,2481件
28,1850-1899,3929円,80分,106.6%,2235件
29,1900-1949,4735円,76分,108.3%,2334件
30,1950-1999,4957円,74分,109%,2223件
31,2000-2049,4808円,70分,109.1%,2159件
32,2050-2099,4862円,68分,109.6%,2119件
33,2100-2149,5018円,65分,110.3%,2076件
34,2150-2199,5118円,61分,111.2%,1990件
35,2200-2249,5386円,58分,112.4%,1918件
36,2250-2299,6053円,54分,115.1%,1923件
37,2300-2349,5855円,52分,115.1%,1866件
38,2350-2399,6189円,48分,117.3%,1784件
39,2400-2449,6552円,46分,119.2%,1814件
40,2450-2499,7009円,44分,121.1%,1732件
41,2500-2549,6830円,44分,120.7%,1450件
