,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5767円,109分,107.1%,351件
1,1450-1499,5195円,109分,106.4%,339件
2,1500-1549,5929円,103分,107.7%,341件
3,1550-1599,5227円,100分,107%,334件
4,1600-1649,7122円,97分,109.8%,333件
5,1650-1699,7231円,95分,110.1%,368件
6,1700-1749,6052円,91分,108.9%,295件
7,1750-1799,6276円,89分,109.4%,300件
8,1800-1849,6988円,84分,111.1%,283件
9,1850-1899,6985円,79分,111.8%,280件
10,1900-1949,7599円,78分,113%,255件
11,1950-1999,7438円,75分,113.1%,248件
12,2000-2049,7225円,70分,113.7%,229件
13,2050-2099,7955円,69分,115.4%,227件
14,2100-2149,8140円,64分,116.9%,224件
15,2150-2199,7092円,63分,114.9%,221件
16,2200-2249,5644円,62分,112.1%,199件
17,2250-2299,7421円,54分,118.5%,184件
18,2300-2349,7425円,52分,118.9%,181件
19,2350-2399,7616円,49分,120.8%,188件
20,2400-2449,7626円,48分,121.2%,185件
21,2450-2499,8205円,45分,124.5%,158件
22,2500-2549,7898円,44分,123.8%,172件
23,2550-2599,8580円,44分,126.1%,140件
24,2600-2649,10106円,39分,134.7%,158件
25,2650-2699,10707円,38分,137.1%,125件
26,2700-2749,11260円,35分,143.5%,155件
27,2750-2799,11523円,35分,143.7%,123件
28,2800-2849,12773円,30分,156.2%,116件
29,2850-2899,13951円,27分,169.6%,113件
30,2900-2949,14715円,25分,179.9%,116件
