,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,2403円,149分,102.2%,1357件
1,500-549,1879円,148分,101.7%,1747件
2,550-599,2083円,146分,101.9%,1594件
3,600-649,2534円,141分,102.4%,1434件
4,650-699,2793円,140分,102.7%,1276件
5,700-749,2532円,141分,102.4%,1121件
6,750-799,2398円,139分,102.3%,1073件
7,800-849,3003円,133分,103%,1036件
8,850-899,2528円,136分,102.5%,926件
9,900-949,3533円,131分,103.6%,880件
10,950-999,3619円,128分,103.8%,791件
11,1000-1049,4003円,126分,104.2%,766件
12,1050-1099,3461円,123分,103.7%,1400件
13,1100-1149,3260円,122分,103.6%,799件
14,1150-1199,4101円,117分,104.7%,820件
15,1200-1249,3869円,116分,104.4%,727件
16,1250-1299,4335円,114分,105.1%,654件
17,1300-1349,4006円,112分,104.8%,617件
18,1350-1399,4458円,109分,105.4%,636件
19,1400-1449,4208円,108分,105.2%,560件
20,1450-1499,4764円,104分,106.1%,550件
21,1500-1549,5310円,101分,107%,508件
22,1550-1599,4881円,99分,106.6%,521件
23,1600-1649,5476円,95分,107.7%,577件
24,1650-1699,5134円,92分,107.5%,504件
25,1700-1749,5174円,91分,107.6%,519件
26,1750-1799,6073円,86分,109.4%,492件
27,1800-1849,6507円,83分,110.4%,453件
28,1850-1899,5993円,82分,109.7%,417件
29,1900-1949,6786円,77分,111.7%,468件
30,1950-1999,7310円,76分,112.8%,430件
31,2000-2049,6298円,70分,112%,415件
32,2050-2099,6596円,67分,113.2%,379件
33,2100-2149,6933円,62分,114.9%,390件
34,2150-2199,7639円,57分,117.8%,405件
35,2200-2249,7676円,55分,118.7%,384件
36,2250-2299,6958円,51分,118.3%,402件
37,2300-2349,7123円,49分,119.5%,352件
38,2350-2399,7471円,47分,121.2%,349件
39,2400-2449,8246円,44分,125.1%,372件
40,2450-2499,7906円,43分,124.6%,314件
41,2500-2549,8473円,41分,127.6%,353件
42,2550-2599,8944円,41分,129.4%,324件
43,2600-2649,9335円,38分,132.3%,303件
44,2650-2699,9851円,37分,135.2%,270件
45,2700-2749,9829円,35分,137.7%,300件
46,2750-2799,10692円,32分,144.4%,250件
47,2800-2849,11919円,29分,154.1%,259件
48,2850-2899,12608円,25分,166.2%,244件
49,2900-2949,13546円,24分,176.4%,206件
