,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,2557円,138分,102.5%,2416件
1,850-899,2428円,136分,102.4%,2444件
2,900-949,2655円,134分,102.6%,2042件
3,950-999,3046円,131分,103.1%,1885件
4,1000-1049,3046円,128分,103.2%,1837件
5,1050-1099,2718円,127分,102.9%,1777件
6,1100-1149,2850円,124分,103.1%,1672件
7,1150-1199,3435円,120分,103.8%,1710件
8,1200-1249,4109円,119分,104.6%,1539件
9,1250-1299,3469円,117分,104%,1573件
10,1300-1349,4039円,113分,104.8%,1592件
11,1350-1399,3480円,111分,104.2%,1507件
12,1400-1449,3872円,109分,104.8%,1543件
13,1450-1499,4514円,105分,105.7%,1458件
14,1500-1549,4489円,102分,105.9%,1454件
15,1550-1599,4657円,100分,106.2%,1335件
16,1600-1649,4692円,96分,106.5%,1347件
17,1650-1699,4988円,95分,107%,1269件
18,1700-1749,4470円,92分,106.5%,1261件
19,1750-1799,4960円,88分,107.5%,1192件
20,1800-1849,5157円,85分,108.1%,1204件
21,1850-1899,5035円,81分,108.3%,1177件
22,1900-1949,5216円,78分,108.9%,1119件
23,1950-1999,5110円,73分,109.3%,1143件
24,2000-2049,5580円,72分,110.4%,1100件
25,2050-2099,5474円,69分,110.6%,1087件
26,2100-2149,6064円,66分,112.3%,1076件
27,2150-2199,5992円,63分,112.7%,988件
28,2200-2249,5753円,59分,113%,970件
29,2250-2299,6210円,56分,114.7%,960件
30,2300-2349,6603円,51分,117.1%,968件
31,2350-2399,6739円,49分,118.2%,885件
32,2400-2449,6907円,47分,119.8%,938件
33,2450-2499,7569円,45分,122.4%,844件
34,2500-2549,7954円,44分,124%,826件
35,2550-2599,8436円,42分,126.8%,786件
36,2600-2649,9008円,41分,129.5%,700件
37,2650-2699,9715円,38分,134.3%,584件
38,2700-2749,10386円,35分,139.2%,514件
39,2750-2799,11061円,32分,145.8%,397件
40,2800-2849,12105円,30分,154.7%,300件
41,2850-2899,13022円,26分,166.4%,266件
42,2900-2949,14089円,24分,179.3%,182件
