,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2945円,140分,102.8%,239件
1,750-799,1880円,141分,101.8%,281件
2,800-849,2928円,138分,102.8%,288件
3,850-899,3360円,135分,103.3%,301件
4,900-949,3504円,133分,103.5%,358件
5,950-999,4118円,129分,104.2%,360件
6,1000-1049,3307円,127分,103.5%,435件
7,1050-1099,4357円,126分,104.6%,425件
8,1100-1149,3259円,124分,103.5%,421件
9,1150-1199,3376円,121分,103.7%,479件
10,1200-1249,4113円,119分,104.6%,470件
11,1250-1299,4255円,116分,104.9%,402件
12,1300-1349,3538円,117分,104%,425件
13,1350-1399,4234円,109分,105.2%,436件
14,1400-1449,3946円,109分,104.8%,447件
15,1450-1499,4588円,104分,105.9%,413件
16,1500-1549,4511円,101分,105.9%,433件
17,1550-1599,5201円,99分,107%,411件
18,1600-1649,5567円,97分,107.6%,446件
19,1650-1699,5113円,93分,107.4%,384件
20,1700-1749,4888円,91分,107.2%,383件
21,1750-1799,5491円,86分,108.5%,335件
22,1800-1849,5725円,81分,109.5%,339件
23,1850-1899,6470円,81分,110.7%,320件
24,1900-1949,6498円,78分,111.2%,316件
25,1950-1999,6007円,73分,111%,283件
26,2000-2049,6800円,71分,112.8%,276件
27,2050-2099,6877円,68分,113.6%,276件
28,2100-2149,5899円,65分,112.1%,265件
29,2150-2199,5439円,64分,111.3%,263件
30,2200-2249,6650円,57分,115.6%,226件
31,2250-2299,6592円,55分,116%,226件
32,2300-2349,6715円,51分,117.4%,224件
33,2350-2399,6885円,48分,119%,229件
34,2400-2449,7680円,44分,123.4%,204件
35,2450-2499,6794円,45分,120.1%,216件
36,2500-2549,7523円,44分,123%,174件
37,2550-2599,9011円,40分,130.4%,199件
38,2600-2649,9377円,40分,131.4%,160件
39,2650-2699,10029円,37分,136.6%,201件
40,2700-2749,10198円,36分,137.4%,157件
41,2750-2799,11404円,33分,146.5%,146件
42,2800-2849,12443円,29分,157.8%,144件
43,2850-2899,12938円,27分,164.4%,156件
44,2900-2949,14530円,24分,181.4%,130件
