,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2428円,142分,102.3%,2316件
1,750-799,2165円,138分,102.1%,4201件
2,800-849,2257円,138分,102.2%,2416件
3,850-899,2134円,136分,102.1%,2444件
4,900-949,2365円,133分,102.4%,2042件
5,950-999,2759円,131分,102.8%,1885件
6,1000-1049,2765円,128分,102.9%,1837件
7,1050-1099,2442円,127分,102.6%,1777件
8,1100-1149,2579円,124分,102.8%,1672件
9,1150-1199,3170円,120分,103.5%,1710件
10,1200-1249,3843円,119分,104.3%,1539件
11,1250-1299,3212円,116分,103.7%,1573件
12,1300-1349,3788円,112分,104.5%,1592件
13,1350-1399,3236円,111分,103.9%,1507件
14,1400-1449,3631円,108分,104.5%,1543件
15,1450-1499,4277円,105分,105.5%,1458件
16,1500-1549,4258円,102分,105.6%,1454件
17,1550-1599,4430円,100分,105.9%,1335件
18,1600-1649,4474円,96分,106.2%,1347件
19,1650-1699,4771円,95分,106.7%,1269件
20,1700-1749,4264円,91分,106.2%,1261件
21,1750-1799,4758円,88分,107.2%,1192件
22,1800-1849,4963円,84分,107.8%,1204件
23,1850-1899,4850円,81分,108%,1177件
24,1900-1949,5036円,78分,108.6%,1119件
25,1950-1999,4942円,73分,109%,1143件
26,2000-2049,5415円,71分,110.1%,1100件
27,2050-2099,5316円,69分,110.3%,1087件
28,2100-2149,5909円,66分,112%,1076件
29,2150-2199,5843円,63分,112.5%,988件
30,2200-2249,5615円,59分,112.7%,970件
31,2250-2299,6077円,56分,114.4%,960件
32,2300-2349,6478円,51分,116.8%,968件
33,2350-2399,6619円,49分,117.9%,885件
34,2400-2449,6789円,47分,119.5%,938件
35,2450-2499,7450円,45分,122.1%,844件
36,2500-2549,7835円,44分,123.7%,826件
37,2550-2599,8317円,42分,126.4%,786件
38,2600-2649,8889円,41分,129.2%,700件
39,2650-2699,9596円,38分,134%,584件
40,2700-2749,10267円,35分,138.9%,514件
41,2750-2799,10942円,32分,145.4%,397件
42,2800-2849,11986円,29分,154.3%,300件
43,2850-2899,12903円,26分,166.1%,266件
44,2900-2949,13971円,24分,179%,182件
