,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,5069円,134分,105.1%,768件
1,900-949,5451円,130分,105.6%,731件
2,950-999,4897円,132分,105%,639件
3,1000-1049,6009円,126分,106.3%,616件
4,1050-1099,5723円,124分,106.2%,531件
5,1100-1149,6120円,123分,106.6%,538件
6,1150-1199,6120円,118分,106.9%,980件
7,1200-1249,6124円,116分,107%,533件
8,1250-1299,6672円,112分,107.9%,572件
9,1300-1349,6576円,112分,107.8%,526件
10,1350-1399,6923円,108分,108.5%,448件
11,1400-1449,6030円,107分,107.5%,444件
12,1450-1499,6994円,103分,109.1%,445件
13,1500-1549,6603円,102分,108.6%,399件
14,1550-1599,7120円,98分,109.7%,368件
15,1600-1649,7656円,95分,110.7%,352件
16,1650-1699,7010円,93分,110.1%,376件
17,1700-1749,8009円,89分,112%,411件
18,1750-1799,7800円,84分,112.3%,373件
19,1800-1849,7054円,86分,111%,358件
20,1850-1899,8336円,81分,113.8%,327件
21,1900-1949,8561円,78分,114.6%,312件
22,1950-1999,7842円,75分,113.8%,285件
23,2000-2049,9518円,72分,117.6%,332件
24,2050-2099,9363円,70分,117.9%,292件
25,2100-2149,8800円,64分,118.4%,295件
26,2150-2199,8929円,59分,120.3%,256件
27,2200-2249,8889円,55分,121.6%,272件
28,2250-2299,9857円,48分,127.2%,274件
29,2300-2349,9232円,46分,126.6%,254件
30,2350-2399,9257円,43分,128.6%,279件
31,2400-2449,9492円,42分,130.1%,252件
32,2450-2499,9285円,42分,129.2%,239件
33,2500-2549,10473円,39分,135.9%,253件
34,2550-2599,10295円,38分,135.9%,215件
35,2600-2649,10733円,36分,139.2%,248件
36,2650-2699,11182円,35分,142.2%,211件
37,2700-2749,11463円,34分,145.2%,201件
38,2750-2799,12293円,32分,151%,192件
39,2800-2849,12716円,29分,158.9%,215件
40,2850-2899,12967円,26分,166.9%,170件
41,2900-2949,14444円,24分,181.1%,156件
