,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5946円,106分,107.5%,14件
1,1250-1299,6974円,114分,108.2%,19件
2,1300-1349,8612円,99分,111.5%,25件
3,1350-1399,7239円,105分,109.2%,31件
4,1400-1449,8738円,96分,112.1%,16件
5,1450-1499,6659円,104分,108.5%,16件
6,1500-1549,8406円,96分,111.7%,26件
7,1550-1599,6210円,100分,108.3%,29件
8,1600-1649,8487円,90分,112.5%,42件
9,1650-1699,8963円,92分,113%,32件
10,1700-1749,8163円,92分,111.8%,36件
11,1750-1799,9028円,79分,115.3%,30件
12,1800-1849,8955円,81分,114.8%,36件
13,1850-1899,6047円,71分,111.4%,26件
14,1900-1949,9019円,77分,115.7%,33件
15,1950-1999,8326円,70分,116%,43件
16,2000-2049,9888円,68分,119.3%,37件
17,2050-2099,7504円,67分,114.9%,38件
18,2100-2149,8757円,62分,118.9%,39件
19,2150-2199,10248円,53分,125.9%,32件
20,2200-2249,9124円,52分,123.5%,35件
21,2250-2299,9419円,46分,127.3%,44件
22,2300-2349,9952円,46分,129%,40件
23,2350-2399,6549円,44分,119.6%,40件
24,2400-2449,7888円,41分,125.8%,31件
25,2450-2499,9227円,37分,133.4%,48件
26,2500-2549,6652円,42分,121%,42件
27,2550-2599,8086円,37分,129.4%,38件
28,2600-2649,9518円,33分,137.9%,31件
29,2650-2699,11207円,30分,150.1%,39件
30,2700-2749,10045円,32分,141.4%,26件
31,2750-2799,10637円,28分,150.3%,23件
32,2800-2849,11581円,27分,157.5%,32件
33,2850-2899,13102円,26分,168.2%,30件
34,2900-2949,13541円,23分,177.6%,21件
