,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6439円,109分,107.9%,405件
1,1350-1399,5924円,110分,107.2%,388件
2,1400-1449,6142円,109分,107.5%,401件
3,1450-1499,6330円,106分,107.9%,350件
4,1500-1549,5267円,103分,106.8%,330件
5,1550-1599,6219円,99分,108.4%,339件
6,1600-1649,6454円,97分,108.9%,339件
7,1650-1699,6611円,92分,109.6%,305件
8,1700-1749,6007円,89分,109%,312件
9,1750-1799,6836円,90分,110.2%,307件
10,1800-1849,6833円,84分,110.9%,273件
11,1850-1899,7312円,84分,111.5%,243件
12,1900-1949,7227円,79分,112.2%,269件
13,1950-1999,8084円,74分,114.5%,234件
14,2000-2049,6359円,72分,111.7%,212件
15,2050-2099,7756円,68分,115.2%,192件
16,2100-2149,6922円,63分,114.6%,219件
17,2150-2199,7009円,60分,115.5%,212件
18,2200-2249,7886円,55分,119.2%,199件
19,2250-2299,7908円,54分,119.4%,194件
20,2300-2349,7381円,51分,119.2%,184件
21,2350-2399,8441円,46分,124.6%,172件
22,2400-2449,7843円,48分,121.8%,168件
23,2450-2499,8698円,44分,126.1%,147件
24,2500-2549,8835円,44分,126.6%,162件
25,2550-2599,9363円,42分,130%,145件
26,2600-2649,9865円,39分,133.7%,144件
27,2650-2699,10531円,38分,137.4%,171件
28,2700-2749,10721円,36分,139.8%,145件
29,2750-2799,11924円,33分,148.6%,132件
30,2800-2849,13331円,30分,160.3%,136件
31,2850-2899,13706円,28分,164.7%,124件
32,2900-2949,14399円,24分,180.2%,108件
