,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,2916円,134分,102.9%,1956件
1,900-949,3799円,132分,103.8%,1827件
2,950-999,3472円,130分,103.6%,1742件
3,1000-1049,3587円,129分,103.7%,1532件
4,1050-1099,3555円,126分,103.8%,1481件
5,1100-1149,3799円,125分,104.1%,1354件
6,1150-1199,3445円,119分,103.8%,1272件
7,1200-1249,4117円,119分,104.6%,1289件
8,1250-1299,4257円,116分,104.9%,1209件
9,1300-1349,4062円,115分,104.7%,1134件
10,1350-1399,4486円,110分,105.4%,1211件
11,1400-1449,5053円,107分,106.3%,1196件
12,1450-1499,4265円,105分,105.4%,1068件
13,1500-1549,5111円,103分,106.6%,938件
14,1550-1599,5069円,100分,106.7%,960件
15,1600-1649,5169円,98分,107%,961件
16,1650-1699,4729円,93分,106.7%,886件
17,1700-1749,5201円,91分,107.6%,920件
18,1750-1799,5614円,88分,108.6%,852件
19,1800-1849,6002円,84分,109.5%,840件
20,1850-1899,5552円,79分,109.3%,833件
21,1900-1949,5630円,78分,109.6%,743件
22,1950-1999,5562円,74分,110%,773件
23,2000-2049,5613円,73分,110.2%,725件
24,2050-2099,6012円,69分,111.6%,715件
25,2100-2149,6853円,65分,114.1%,690件
26,2150-2199,6478円,62分,113.8%,708件
27,2200-2249,6374円,59分,114.4%,610件
28,2250-2299,6360円,56分,115.1%,610件
29,2300-2349,6597円,52分,116.8%,579件
30,2350-2399,6859円,49分,118.8%,565件
31,2400-2449,7124円,46分,120.5%,563件
32,2450-2499,7607円,46分,122.3%,545件
33,2500-2549,8457円,43分,126.1%,592件
34,2550-2599,8891円,41分,128.8%,532件
35,2600-2649,9182円,39分,131.1%,552件
36,2650-2699,10092円,37分,136%,488件
37,2700-2749,10445円,36分,138.8%,464件
38,2750-2799,11312円,33分,146.1%,427件
39,2800-2849,12046円,30分,153.1%,381件
40,2850-2899,13311円,27分,165.9%,337件
41,2900-2949,13989円,24分,178.7%,264件
