,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,6581円,129分,106.8%,315件
1,850-899,5552円,131分,105.6%,297件
2,900-949,6088円,128分,106.4%,340件
3,950-999,6000円,128分,106.2%,325件
4,1000-1049,5708円,129分,105.9%,331件
5,1050-1099,6703円,120分,107.5%,344件
6,1100-1149,6311円,122分,106.9%,322件
7,1150-1199,6869円,115分,108%,293件
8,1200-1249,6208円,119分,107%,362件
9,1250-1299,6629円,112分,107.9%,350件
10,1300-1349,6999円,111分,108.4%,394件
11,1350-1399,7154円,110分,108.7%,296件
12,1400-1449,6695円,104分,108.6%,328件
13,1450-1499,7862円,105分,109.9%,262件
14,1500-1549,7143円,100分,109.5%,279件
15,1550-1599,7661円,99分,110.3%,249件
16,1600-1649,6789円,91分,109.9%,232件
17,1650-1699,8302円,92分,112.1%,238件
18,1700-1749,8083円,89分,112.1%,199件
19,1750-1799,8107円,86分,112.6%,220件
20,1800-1849,9342円,82分,115.3%,234件
21,1850-1899,7956円,80分,113.3%,231件
22,1900-1949,8424円,79分,114.2%,217件
23,1950-1999,8396円,76分,114.7%,168件
24,2000-2049,8564円,71分,116.1%,182件
25,2050-2099,9572円,67分,119.1%,168件
26,2100-2149,9972円,64分,120.6%,180件
27,2150-2199,8484円,61分,118.6%,167件
28,2200-2249,9595円,56分,122.8%,169件
29,2250-2299,9244円,49分,125%,166件
30,2300-2349,8715円,45分,125.7%,164件
31,2350-2399,9816円,41分,131.8%,146件
32,2400-2449,10532円,39分,135.8%,145件
33,2450-2499,10394円,39分,135.4%,129件
34,2500-2549,9699円,40分,132.6%,126件
35,2550-2599,10704円,37分,138.9%,105件
36,2600-2649,11192円,37分,140.6%,120件
37,2650-2699,12293円,35分,147%,117件
38,2700-2749,11932円,35分,145.6%,113件
39,2750-2799,12522円,30分,155.5%,113件
40,2800-2849,12774円,30分,157.5%,111件
41,2850-2899,13750円,27分,167.4%,91件
42,2900-2949,14392円,23分,183.5%,74件
