,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5380円,129分,105.6%,623件
1,1000-1049,4318円,132分,104.4%,742件
2,1050-1099,4822円,123分,105.2%,745件
3,1100-1149,4715円,123分,105.1%,797件
4,1150-1199,5350円,121分,105.9%,673件
5,1200-1249,5167円,115分,106%,686件
6,1250-1299,5570円,118分,106.3%,632件
7,1300-1349,5567円,113分,106.6%,588件
8,1350-1399,5819円,112分,106.9%,515件
9,1400-1449,4949円,106分,106.2%,475件
10,1450-1499,5762円,104分,107.4%,498件
11,1500-1549,6221円,103分,108.1%,428件
12,1550-1599,5660円,101分,107.4%,425件
13,1600-1649,6367円,96分,108.8%,466件
14,1650-1699,6462円,93分,109.3%,455件
15,1700-1749,6319円,90分,109.3%,444件
16,1750-1799,6806円,88分,110.3%,353件
17,1800-1849,6771円,84分,110.7%,377件
18,1850-1899,6984円,82分,111.4%,346件
19,1900-1949,7064円,78分,112.1%,359件
20,1950-1999,6445円,75分,111.5%,344件
21,2000-2049,7293円,71分,113.7%,317件
22,2050-2099,7285円,67分,114.4%,316件
23,2100-2149,7049円,62分,115.1%,318件
24,2150-2199,7063円,60分,115.7%,295件
25,2200-2249,7416円,55分,118%,296件
26,2250-2299,7743円,54分,119.3%,278件
27,2300-2349,7022円,50分,118.7%,263件
28,2350-2399,7849円,46分,122.7%,254件
29,2400-2449,8269円,45分,124.3%,251件
30,2450-2499,8830円,45分,126.3%,229件
31,2500-2549,8927円,43分,127.4%,228件
32,2550-2599,9161円,41分,129.6%,232件
33,2600-2649,9789円,40分,133%,225件
34,2650-2699,10128円,37分,136.1%,208件
35,2700-2749,10945円,35分,141.3%,190件
36,2750-2799,11611円,33分,147.5%,219件
37,2800-2849,12654円,29分,157.3%,203件
38,2850-2899,13195円,26分,167.4%,213件
39,2900-2949,14332円,24分,181%,164件
