,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,2672円,137分,102.6%,3452件
1,850-899,2738円,137分,102.7%,1960件
2,900-949,2693円,134分,102.7%,2026件
3,950-999,2980円,131分,103%,1730件
4,1000-1049,3231円,130分,103.3%,1550件
5,1050-1099,3434円,126分,103.6%,1536件
6,1100-1149,2909円,125分,103.1%,1487件
7,1150-1199,2976円,122分,103.3%,1361件
8,1200-1249,3747円,118分,104.2%,1414件
9,1250-1299,4277円,117分,104.9%,1270件
10,1300-1349,3855円,114分,104.5%,1304件
11,1350-1399,3964円,110分,104.8%,1291件
12,1400-1449,3937円,108分,104.9%,1262件
13,1450-1499,3959円,106分,105%,1265件
14,1500-1549,4772円,102分,106.2%,1203件
15,1550-1599,4796円,99分,106.5%,1196件
16,1600-1649,4973円,97分,106.8%,1086件
17,1650-1699,4966円,94分,107.1%,1111件
18,1700-1749,5088円,92分,107.3%,1040件
19,1750-1799,4715円,88分,107.1%,1045件
20,1800-1849,5155円,85分,108.1%,973件
21,1850-1899,5487円,82分,109%,1013件
22,1900-1949,5311円,78分,109.1%,963件
23,1950-1999,5608円,75分,110%,934件
24,2000-2049,5385円,70分,110.2%,952件
25,2050-2099,5762円,68分,111.3%,892件
26,2100-2149,5771円,66分,111.7%,895件
27,2150-2199,6270円,62分,113.4%,909件
28,2200-2249,6275円,59分,114.3%,800件
29,2250-2299,5862円,55分,114.2%,799件
30,2300-2349,6436円,52分,116.4%,786件
31,2350-2399,6932円,48分,119.1%,791件
32,2400-2449,7328円,47分,120.8%,730件
33,2450-2499,7145円,45分,121%,755件
34,2500-2549,8098円,43分,125%,696件
35,2550-2599,8571円,42分,127%,679件
36,2600-2649,8954円,40分,129.7%,634件
37,2650-2699,9530円,39分,132.9%,574件
38,2700-2749,10446円,35分,139.5%,479件
39,2750-2799,11189円,32分,146%,412件
40,2800-2849,11760円,29分,153.3%,329件
41,2850-2899,13100円,27分,165.7%,242件
42,2900-2949,13978円,23分,181.7%,188件
