,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5047円,120分,105.6%,1539件
1,1250-1299,4376円,118分,105%,1573件
2,1300-1349,4924円,113分,105.8%,1592件
3,1350-1399,4340円,112分,105.2%,1507件
4,1400-1449,4721円,109分,105.8%,1543件
5,1450-1499,5350円,106分,106.8%,1458件
6,1500-1549,5304円,103分,106.9%,1454件
7,1550-1599,5456円,101分,107.2%,1335件
8,1600-1649,5462円,97分,107.5%,1347件
9,1650-1699,5754円,96分,108%,1269件
10,1700-1749,5199円,92分,107.5%,1261件
11,1750-1799,5671円,89分,108.5%,1192件
12,1800-1849,5842円,85分,109.2%,1204件
13,1850-1899,5687円,82分,109.3%,1177件
14,1900-1949,5849円,79分,109.9%,1119件
15,1950-1999,5703円,74分,110.3%,1143件
16,2000-2049,6161円,72分,111.4%,1100件
17,2050-2099,6032円,69分,111.6%,1087件
18,2100-2149,6612円,66分,113.3%,1076件
19,2150-2199,6517円,63分,113.8%,988件
20,2200-2249,6242円,59分,114%,970件
21,2250-2299,6681円,57分,115.7%,960件
22,2300-2349,7044円,52分,118.1%,968件
23,2350-2399,7163円,50分,119.2%,885件
24,2400-2449,7326円,47分,120.8%,938件
25,2450-2499,7988円,45分,123.5%,844件
26,2500-2549,8372円,44分,125.1%,826件
27,2550-2599,8854円,42分,127.8%,786件
28,2600-2649,9427円,41分,130.6%,700件
29,2650-2699,10133円,38分,135.5%,584件
30,2700-2749,10805円,36分,140.4%,514件
31,2750-2799,11479円,33分,146.9%,397件
32,2800-2849,12523円,30分,155.9%,300件
33,2850-2899,13440円,27分,167.6%,266件
34,2900-2949,14508円,24分,180.4%,182件
