,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,100-149,-1862円,162分,98.5%,11522件
1,150-199,-1350円,156分,98.8%,8081件
2,200-249,-1305円,152分,98.9%,6472件
3,250-299,-1081円,153分,99.1%,5603件
4,300-349,-995円,152分,99.1%,5503件
5,350-399,-827円,149分,99.3%,5292件
6,400-449,-854円,148分,99.2%,5209件
7,450-499,-450円,144分,99.6%,5105件
8,500-549,-343円,143分,99.7%,5014件
9,550-599,-157円,141分,99.9%,5000件
10,600-649,-36円,140分,100%,4883件
11,650-699,123円,138分,100.1%,4739件
12,700-749,-21円,136分,100%,5136件
13,750-799,529円,133分,100.5%,5425件
14,800-849,530円,131分,100.5%,5057件
15,850-899,898円,128分,100.9%,5010件
16,900-949,923円,127分,101%,4745件
17,950-999,845円,125分,100.9%,4653件
18,1000-1049,1133円,122分,101.2%,4441件
19,1050-1099,1406円,119分,101.6%,4329件
20,1100-1149,1518円,118分,101.7%,4157件
21,1150-1199,1892円,115分,102.2%,4100件
22,1200-1249,1787円,112分,102.1%,4064件
23,1250-1299,1768円,111分,102.1%,3954件
24,1300-1349,2057円,107分,102.6%,3805件
25,1350-1399,2291円,106分,102.9%,3801件
26,1400-1449,2680円,104分,103.4%,3716件
27,1450-1499,2707円,100分,103.6%,3647件
28,1500-1549,2895円,98分,103.9%,3522件
29,1550-1599,3008円,95分,104.2%,3467件
30,1600-1649,3050円,93分,104.4%,3373件
31,1650-1699,3267円,90分,104.8%,3216件
32,1700-1749,3123円,87分,104.8%,3276件
33,1750-1799,3629円,84分,105.8%,3225件
34,1800-1849,3458円,80分,105.7%,2984件
35,1850-1899,4172円,77分,107.2%,3048件
36,1900-1949,4274円,75分,107.6%,2970件
37,1950-1999,4148円,72分,107.7%,2867件
38,2000-2049,4291円,70分,108.2%,2784件
39,2050-2099,4513円,66分,109.1%,2706件
40,2100-2149,4637円,63分,109.8%,2647件
41,2150-2199,5114円,59分,111.5%,2543件
42,2200-2249,5442円,56分,113%,2522件
43,2250-2299,5403円,54分,113.4%,2456件
44,2300-2349,5800円,50分,115.5%,2365件
45,2350-2399,6000円,47分,117%,2424件
46,2400-2449,6338円,45分,118.8%,2266件
47,2450-2499,6357円,44分,119.3%,1926件
