,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1512円,142分,101.4%,5000件
1,600-649,1623円,141分,101.5%,4883件
2,650-699,1775円,140分,101.7%,4739件
3,700-749,1592円,137分,101.5%,5136件
4,750-799,2133円,135分,102.1%,5425件
5,800-849,2102円,132分,102.1%,5057件
6,850-899,2449円,130分,102.5%,5010件
7,900-949,2457円,128分,102.6%,4745件
8,950-999,2346円,126分,102.5%,4653件
9,1000-1049,2611円,123分,102.8%,4441件
10,1050-1099,2856円,120分,103.2%,4329件
11,1100-1149,2960円,119分,103.3%,4157件
12,1150-1199,3308円,116分,103.8%,4100件
13,1200-1249,3164円,113分,103.7%,4064件
14,1250-1299,3125円,112分,103.7%,3954件
15,1300-1349,3373円,108分,104.2%,3805件
16,1350-1399,3602円,107分,104.5%,3801件
17,1400-1449,3981円,105分,105.1%,3716件
18,1450-1499,3955円,101分,105.2%,3647件
19,1500-1549,4132円,99分,105.5%,3522件
20,1550-1599,4204円,96分,105.8%,3467件
21,1600-1649,4211円,94分,106%,3373件
22,1650-1699,4409円,91分,106.4%,3216件
23,1700-1749,4220円,88分,106.4%,3276件
24,1750-1799,4695円,85分,107.4%,3225件
25,1800-1849,4476円,81分,107.3%,2984件
26,1850-1899,5174円,78分,108.8%,3048件
27,1900-1949,5244円,76分,109.2%,2970件
28,1950-1999,5077円,73分,109.3%,2867件
29,2000-2049,5190円,70分,109.8%,2784件
30,2050-2099,5380円,67分,110.7%,2706件
31,2100-2149,5464円,64分,111.4%,2647件
32,2150-2199,5905円,60分,113.1%,2543件
33,2200-2249,6199円,57分,114.6%,2522件
34,2250-2299,6129円,54分,115.1%,2456件
35,2300-2349,6492円,51分,117.1%,2365件
36,2350-2399,6662円,48分,118.6%,2424件
37,2400-2449,6982円,46分,120.4%,2266件
38,2450-2499,6999円,44分,121%,1926件
