,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,3935円,144分,103.6%,77件
1,750-799,4882円,136分,104.8%,87件
2,800-849,4813円,127分,105.1%,101件
3,850-899,3502円,131分,103.6%,147件
4,900-949,4785円,132分,104.8%,144件
5,950-999,4318円,127分,104.5%,160件
6,1000-1049,4162円,126分,104.4%,179件
7,1050-1099,3774円,127分,104%,190件
8,1100-1149,5430円,126分,105.8%,193件
9,1150-1199,6284円,119分,107.1%,213件
10,1200-1249,4497円,119分,105%,210件
11,1250-1299,3802円,116分,104.4%,252件
12,1300-1349,6032円,111分,107.3%,247件
13,1350-1399,5698円,115分,106.6%,238件
14,1400-1449,5935円,106分,107.5%,231件
15,1450-1499,6524円,100分,108.7%,238件
16,1500-1549,6161円,101分,108.1%,229件
17,1550-1599,6400円,100分,108.5%,234件
18,1600-1649,6647円,95分,109.4%,208件
19,1650-1699,5295円,91分,107.7%,186件
20,1700-1749,6118円,92分,108.9%,197件
21,1750-1799,6333円,84分,110.1%,183件
22,1800-1849,6719円,83分,110.7%,176件
23,1850-1899,6638円,81分,110.9%,189件
24,1900-1949,7327円,78分,112.5%,186件
25,1950-1999,7290円,72分,113.4%,150件
26,2000-2049,8007円,74分,114.3%,159件
27,2050-2099,7085円,67分,114%,144件
28,2100-2149,9134円,63分,119.4%,134件
29,2150-2199,6665円,61分,114.5%,122件
30,2200-2249,8058円,55分,119.6%,101件
31,2250-2299,6592円,52分,116.9%,122件
32,2300-2349,8603円,46分,124.9%,139件
33,2350-2399,8820円,41分,128.5%,110件
34,2400-2449,8746円,43分,126.9%,103件
35,2450-2499,8306円,45分,124.5%,91件
36,2500-2549,9935円,40分,133.5%,104件
37,2550-2599,9211円,41分,130%,98件
38,2600-2649,9956円,38分,134.7%,88件
39,2650-2699,10129円,37分,136.1%,85件
40,2700-2749,10631円,35分,140.1%,83件
41,2750-2799,10883円,31分,146.1%,79件
42,2800-2849,12641円,30分,156.6%,106件
43,2850-2899,13308円,26分,169.5%,84件
44,2900-2949,13418円,23分,177.2%,62件
