,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1156円,146分,101.1%,112件
1,650-699,1477円,143分,101.4%,135件
2,700-749,1379円,134分,101.4%,156件
3,750-799,-232円,138分,99.8%,189件
4,800-849,2367円,133分,102.4%,210件
5,850-899,1579円,133分,101.6%,229件
6,900-949,2441円,127分,102.6%,272件
7,950-999,1164円,131分,101.2%,277件
8,1000-1049,2270円,128分,102.4%,269件
9,1050-1099,2997円,122分,103.3%,311件
10,1100-1149,1711円,124分,101.8%,327件
11,1150-1199,2066円,119分,102.3%,360件
12,1200-1249,3413円,114分,104%,353件
13,1250-1299,3456円,116分,104%,351件
14,1300-1349,3162円,110分,103.8%,342件
15,1350-1399,3992円,103分,105.2%,343件
16,1400-1449,3563円,104分,104.6%,330件
17,1450-1499,3775円,103分,104.9%,334件
18,1500-1549,3696円,101分,104.9%,283件
19,1550-1599,3024円,98分,104.1%,273件
20,1600-1649,3741円,96分,105.2%,274件
21,1650-1699,4318円,91分,106.3%,286件
22,1700-1749,4296円,89分,106.5%,249件
23,1750-1799,3810円,87分,105.8%,255件
24,1800-1849,4701円,85分,107.3%,263件
25,1850-1899,5049円,78分,108.6%,223件
26,1900-1949,5510円,80分,109.2%,199件
27,1950-1999,5396円,72分,109.9%,216件
28,2000-2049,6633円,69分,112.9%,197件
29,2050-2099,4294円,68分,108.4%,173件
30,2100-2149,6419円,62分,113.8%,162件
31,2150-2199,5484円,58分,112.6%,179件
32,2200-2249,5912円,54分,114.5%,184件
33,2250-2299,7113円,49分,119.3%,164件
34,2300-2349,6862円,49分,118.7%,157件
35,2350-2399,6134円,47分,117.4%,143件
36,2400-2449,7760円,43分,124.2%,140件
37,2450-2499,6859円,45分,120.3%,140件
38,2500-2549,7779円,42分,124.9%,123件
39,2550-2599,8437円,41分,127.7%,130件
40,2600-2649,8115円,40分,127.2%,114件
41,2650-2699,9153円,36分,134.3%,120件
42,2700-2749,10034円,34分,138.9%,145件
43,2750-2799,10428円,32分,143.9%,124件
44,2800-2849,11371円,29分,152.9%,110件
45,2850-2899,13052円,25分,168.3%,107件
46,2900-2949,13219円,24分,174.5%,102件
